#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
0.342424     0.342424     1            0.959596     6.86612e-58 
0.342424     0.342424     1            0.969697     6.32786e-43 
0.342424     0.342424     1            0.979798     1.70252e-46 
0.342424     0.342424     1            0.989899     4.81958e-63 
0.345455     0.345455     1            0            0.525722    
0.345455     0.345455     1            0.010101     0.511785    
0.345455     0.345455     1            0.020202     0.440573    
0.345455     0.345455     1            0.030303     0.371487    
0.345455     0.345455     1            0.040404     0.28491     
0.345455     0.345455     1            0.0505051    0.199106    
0.345455     0.345455     1            0.0606061    0.114532    
0.345455     0.345455     1            0.0707071    0.0642711   
0.345455     0.345455     1            0.0808081    0.0379707   
0.345455     0.345455     1            0.0909091    0.018112    
0.345455     0.345455     1            0.10101      0.00775713  
0.345455     0.345455     1            0.111111     0.00402058  
0.345455     0.345455     1            0.121212     0.0006988   
0.345455     0.345455     1            0.131313     0.00014235  
0.345455     0.345455     1            0.141414     7.31796e-05 
0.345455     0.345455     1            0.151515     1.35259e-05 
0.345455     0.345455     1            0.161616     3.2023e-06  
0.345455     0.345455     1            0.171717     1.91389e-06 
0.345455     0.345455     1            0.181818     2.67963e-08 
0.345455     0.345455     1            0.191919     2.85198e-08 
0.345455     0.345455     1            0.20202      2.41366e-06 
0.345455     0.345455     1            0.212121     1.71418e-06 
0.345455     0.345455     1            0.222222     2.5529e-05  
0.345455     0.345455     1            0.232323     4.83934e-06 
0.345455     0.345455     1            0.242424     2.56582e-05 
0.345455     0.345455     1            0.252525     0.000386596 
0.345455     0.345455     1            0.262626     0.000626666 
0.345455     0.345455     1            0.272727     0.000391259 
0.345455     0.345455     1            0.282828     0.00224606  
0.345455     0.345455     1            0.292929     0.00408005  
0.345455     0.345455     1            0.30303      0.0129533   
0.345455     0.345455     1            0.313131     0.015009    
0.345455     0.345455     1            0.323232     0.026715    
0.345455     0.345455     1            0.333333     0.0356514   
0.345455     0.345455     1            0.343434     0.0584706   
0.345455     0.345455     1            0.353535     0.0719909   
0.345455     0.345455     1            0.363636     0.0803607   
0.345455     0.345455     1            0.373737     0.119094    
0.345455     0.345455     1            0.383838     0.16676     
0.345455     0.345455     1            0.393939     0.177793    
0.345455     0.345455     1            0.40404      0.190334    
0.345455     0.345455     1            0.414141     0.225498    
0.345455     0.345455     1            0.424242     0.234168    
0.345455     0.345455     1            0.434343     0.234306    
0.345455     0.345455     1            0.444444     0.261308    
0.345455     0.345455     1            0.454545     0.254319    
0.345455     0.345455     1            0.464646     0.249949    
0.345455     0.345455     1            0.474747     0.234       
0.345455     0.345455     1            0.484848     0.205194    
0.345455     0.345455     1            0.494949     0.211634    
0.345455     0.345455     1            0.505051     0.19004     
0.345455     0.345455     1            0.515152     0.160565    
0.345455     0.345455     1            0.525253     0.15136     
0.345455     0.345455     1            0.535354     0.124689    
0.345455     0.345455     1            0.545455     0.0920642   
0.345455     0.345455     1            0.555556     0.071052    
0.345455     0.345455     1            0.565657     0.0677021   
0.345455     0.345455     1            0.575758     0.0533153   
0.345455     0.345455     1            0.585859     0.0359073   
0.345455     0.345455     1            0.59596      0.0289361   
0.345455     0.345455     1            0.606061     0.017781    
0.345455     0.345455     1            0.616162     0.0153379   
0.345455     0.345455     1            0.626263     0.010641    
0.345455     0.345455     1            0.636364     0.00914855  
0.345455     0.345455     1            0.646465     0.00392545  
0.345455     0.345455     1            0.656566     0.00299291  
0.345455     0.345455     1            0.666667     0.00119824  
0.345455     0.345455     1            0.676768     0.00258032  
0.345455     0.345455     1            0.686869     0.000591029 
0.345455     0.345455     1            0.69697      1.65042e-05 
0.345455     0.345455     1            0.707071     0.000773462 
0.345455     0.345455     1            0.717172     5.91985e-05 
0.345455     0.345455     1            0.727273     1.61357e-05 
0.345455     0.345455     1            0.737374     6.13411e-08 
0.345455     0.345455     1            0.747475     9.46077e-07 
0.345455     0.345455     1            0.757576     2.47824e-07 
0.345455     0.345455     1            0.767677     1.22469e-07 
0.345455     0.345455     1            0.777778     2.97056e-14 
0.345455     0.345455     1            0.787879     4.08546e-13 
0.345455     0.345455     1            0.79798      3.64699e-14 
0.345455     0.345455     1            0.808081     7.53933e-07 
0.345455     0.345455     1            0.818182     1.11225e-17 
0.345455     0.345455     1            0.828283     1.28419e-21 
0.345455     0.345455     1            0.838384     1.16548e-17 
0.345455     0.345455     1            0.848485     1.45228e-26 
0.345455     0.345455     1            0.858586     2.88685e-18 
0.345455     0.345455     1            0.868687     2.69812e-23 
0.345455     0.345455     1            0.878788     1.735e-29   
0.345455     0.345455     1            0.888889     1.71397e-30 
0.345455     0.345455     1            0.89899      2.19098e-38 
0.345455     0.345455     1            0.909091     1.68629e-34 
0.345455     0.345455     1            0.919192     8.18992e-41 
0.345455     0.345455     1            0.929293     2.33406e-40 
0.345455     0.345455     1            0.939394     2.14808e-39 
0.345455     0.345455     1            0.949495     1.40242e-55 
0.345455     0.345455     1            0.959596     1.209e-46   
0.345455     0.345455     1            0.969697     3.41602e-47 
0.345455     0.345455     1            0.979798     5.84012e-52 
0.345455     0.345455     1            0.989899     2.84938e-51 
0.348485     0.348485     1            0            0.534877    
0.348485     0.348485     1            0.010101     0.50009     
0.348485     0.348485     1            0.020202     0.43288     
0.348485     0.348485     1            0.030303     0.358809    
0.348485     0.348485     1            0.040404     0.282509    
0.348485     0.348485     1            0.0505051    0.186569    
0.348485     0.348485     1            0.0606061    0.11018     
0.348485     0.348485     1            0.0707071    0.0598016   
0.348485     0.348485     1            0.0808081    0.0346634   
0.348485     0.348485     1            0.0909091    0.0143029   
0.348485     0.348485     1            0.10101      0.00884473  
0.348485     0.348485     1            0.111111     0.00344337  
0.348485     0.348485     1            0.121212     0.00164836  
0.348485     0.348485     1            0.131313     0.00139172  
0.348485     0.348485     1            0.141414     8.81628e-05 
0.348485     0.348485     1            0.151515     0.000500241 
0.348485     0.348485     1            0.161616     3.89094e-06 
0.348485     0.348485     1            0.171717     4.94638e-06 
0.348485     0.348485     1            0.181818     6.46581e-07 
0.348485     0.348485     1            0.191919     5.73385e-06 
0.348485     0.348485     1            0.20202      1.53539e-09 
0.348485     0.348485     1            0.212121     1.47256e-06 
0.348485     0.348485     1            0.222222     1.1134e-05  
0.348485     0.348485     1            0.232323     4.91741e-06 
0.348485     0.348485     1            0.242424     0.000647795 
0.348485     0.348485     1            0.252525     2.4449e-05  
0.348485     0.348485     1            0.262626     0.00174334  
0.348485     0.348485     1            0.272727     0.00329384  
0.348485     0.348485     1            0.282828     0.00385049  
0.348485     0.348485     1            0.292929     0.00674913  
0.348485     0.348485     1            0.30303      0.0093337   
0.348485     0.348485     1            0.313131     0.0141526   
0.348485     0.348485     1            0.323232     0.028631    
0.348485     0.348485     1            0.333333     0.0435403   
0.348485     0.348485     1            0.343434     0.0644046   
0.348485     0.348485     1            0.353535     0.0644827   
0.348485     0.348485     1            0.363636     0.104361    
0.348485     0.348485     1            0.373737     0.117335    
0.348485     0.348485     1            0.383838     0.140932    
0.348485     0.348485     1            0.393939     0.150846    
0.348485     0.348485     1            0.40404      0.195947    
0.348485     0.348485     1            0.414141     0.214036    
0.348485     0.348485     1            0.424242     0.220852    
0.348485     0.348485     1            0.434343     0.246061    
0.348485     0.348485     1            0.444444     0.246418    
0.348485     0.348485     1            0.454545     0.243713    
0.348485     0.348485     1            0.464646     0.254064    
0.348485     0.348485     1            0.474747     0.237059    
0.348485     0.348485     1            0.484848     0.208101    
0.348485     0.348485     1            0.494949     0.208539    
0.348485     0.348485     1            0.505051     0.18456     
0.348485     0.348485     1            0.515152     0.161929    
0.348485     0.348485     1            0.525253     0.142981    
0.348485     0.348485     1            0.535354     0.113696    
0.348485     0.348485     1            0.545455     0.113755    
0.348485     0.348485     1            0.555556     0.0817508   
0.348485     0.348485     1            0.565657     0.0616774   
0.348485     0.348485     1            0.575758     0.048591    
0.348485     0.348485     1            0.585859     0.0290398   
0.348485     0.348485     1            0.59596      0.0291439   
0.348485     0.348485     1            0.606061     0.0247417   
0.348485     0.348485     1            0.616162     0.0203615   
0.348485     0.348485     1            0.626263     0.0124017   
0.348485     0.348485     1            0.636364     0.00727191  
0.348485     0.348485     1            0.646465     0.0064129   
0.348485     0.348485     1            0.656566     0.00443271  
0.348485     0.348485     1            0.666667     0.00232879  
0.348485     0.348485     1            0.676768     0.00313661  
0.348485     0.348485     1            0.686869     0.00163744  
0.348485     0.348485     1            0.69697      0.000741001 
0.348485     0.348485     1            0.707071     6.8428e-05  
0.348485     0.348485     1            0.717172     0.000503508 
0.348485     0.348485     1            0.727273     7.70609e-05 
0.348485     0.348485     1            0.737374     8.62347e-08 
0.348485     0.348485     1            0.747475     0.000120169 
0.348485     0.348485     1            0.757576     4.41141e-06 
0.348485     0.348485     1            0.767677     4.73141e-09 
0.348485     0.348485     1            0.777778     9.18523e-13 
0.348485     0.348485     1            0.787879     7.07598e-11 
0.348485     0.348485     1            0.79798      3.32628e-13 
0.348485     0.348485     1            0.808081     4.09772e-10 
0.348485     0.348485     1            0.818182     5.11487e-20 
0.348485     0.348485     1            0.828283     2.85097e-22 
0.348485     0.348485     1            0.838384     2.96657e-09 
0.348485     0.348485     1            0.848485     1.85618e-21 
0.348485     0.348485     1            0.858586     1.67853e-17 
0.348485     0.348485     1            0.868687     7.62325e-32 
0.348485     0.348485     1            0.878788     6.89855e-26 
0.348485     0.348485     1            0.888889     3.61024e-26 
0.348485     0.348485     1            0.89899      5.95017e-27 
0.348485     0.348485     1            0.909091     1.04178e-43 
0.348485     0.348485     1            0.919192     1.15417e-45 
0.348485     0.348485     1            0.929293     9.87217e-40 
0.348485     0.348485     1            0.939394     2.88477e-53 
0.348485     0.348485     1            0.949495     4.90436e-33 
0.348485     0.348485     1            0.959596     1.40043e-24 
0.348485     0.348485     1            0.969697     3.30873e-42 
0.348485     0.348485     1            0.979798     4.21097e-46 
0.348485     0.348485     1            0.989899     3.55437e-55 
0.351515     0.351515     1            0            0.529185    
0.351515     0.351515     1            0.010101     0.500909    
0.351515     0.351515     1            0.020202     0.431586    
0.351515     0.351515     1            0.030303     0.35886     
0.351515     0.351515     1            0.040404     0.256351    
0.351515     0.351515     1            0.0505051    0.172864    
0.351515     0.351515     1            0.0606061    0.114944    
0.351515     0.351515     1            0.0707071    0.0633392   
0.351515     0.351515     1            0.0808081    0.0352645   
0.351515     0.351515     1            0.0909091    0.0176322   
0.351515     0.351515     1            0.10101      0.00794698  
0.351515     0.351515     1            0.111111     0.00217614  
0.351515     0.351515     1            0.121212     0.00156974  
0.351515     0.351515     1            0.131313     0.000699136 
0.351515     0.351515     1            0.141414     4.13448e-05 
0.351515     0.351515     1            0.151515     4.54392e-05 
0.351515     0.351515     1            0.161616     7.40535e-06 
0.351515     0.351515     1            0.171717     7.49354e-06 
0.351515     0.351515     1            0.181818     1.08494e-07 
0.351515     0.351515     1            0.191919     3.69677e-07 
0.351515     0.351515     1            0.20202      4.37453e-07 
0.351515     0.351515     1            0.212121     1.98438e-06 
0.351515     0.351515     1            0.222222     3.77536e-07 
0.351515     0.351515     1            0.232323     3.14646e-06 
0.351515     0.351515     1            0.242424     4.27839e-05 
0.351515     0.351515     1            0.252525     0.000491458 
0.351515     0.351515     1            0.262626     0.00170768  
0.351515     0.351515     1            0.272727     0.00126354  
0.351515     0.351515     1            0.282828     0.0067118   
0.351515     0.351515     1            0.292929     0.0062081   
0.351515     0.351515     1            0.30303      0.0118849   
0.351515     0.351515     1            0.313131     0.0219674   
0.351515     0.351515     1            0.323232     0.0284876   
0.351515     0.351515     1            0.333333     0.0423245   
0.351515     0.351515     1            0.343434     0.0572035   
0.351515     0.351515     1            0.353535     0.0727088   
0.351515     0.351515     1            0.363636     0.0941738   
0.351515     0.351515     1            0.373737     0.112295    
0.351515     0.351515     1            0.383838     0.145985    
0.351515     0.351515     1            0.393939     0.171438    
0.351515     0.351515     1            0.40404      0.189627    
0.351515     0.351515     1            0.414141     0.205624    
0.351515     0.351515     1            0.424242     0.234522    
0.351515     0.351515     1            0.434343     0.232971    
0.351515     0.351515     1            0.444444     0.241858    
0.351515     0.351515     1            0.454545     0.265466    
0.351515     0.351515     1            0.464646     0.258487    
0.351515     0.351515     1            0.474747     0.246733    
0.351515     0.351515     1            0.484848     0.217734    
0.351515     0.351515     1            0.494949     0.201196    
0.351515     0.351515     1            0.505051     0.176112    
0.351515     0.351515     1            0.515152     0.173631    
0.351515     0.351515     1            0.525253     0.145215    
0.351515     0.351515     1            0.535354     0.120412    
0.351515     0.351515     1            0.545455     0.0944408   
0.351515     0.351515     1            0.555556     0.0896936   
0.351515     0.351515     1            0.565657     0.0701515   
0.351515     0.351515     1            0.575758     0.0651926   
0.351515     0.351515     1            0.585859     0.0330974   
0.351515     0.351515     1            0.59596      0.023406    
0.351515     0.351515     1            0.606061     0.0191533   
0.351515     0.351515     1            0.616162     0.0180062   
0.351515     0.351515     1            0.626263     0.0125498   
0.351515     0.351515     1            0.636364     0.00513873  
0.351515     0.351515     1            0.646465     0.00571401  
0.351515     0.351515     1            0.656566     0.00188963  
0.351515     0.351515     1            0.666667     0.00173259  
0.351515     0.351515     1            0.676768     0.000703183 
0.351515     0.351515     1            0.686869     0.00113506  
0.351515     0.351515     1            0.69697      0.000783543 
0.351515     0.351515     1            0.707071     0.000197868 
0.351515     0.351515     1            0.717172     0.000428363 
0.351515     0.351515     1            0.727273     9.64571e-06 
0.351515     0.351515     1            0.737374     3.55778e-05 
0.351515     0.351515     1            0.747475     6.03498e-05 
0.351515     0.351515     1            0.757576     6.82914e-10 
0.351515     0.351515     1            0.767677     3.75026e-09 
0.351515     0.351515     1            0.777778     1.04469e-10 
0.351515     0.351515     1            0.787879     1.94277e-14 
0.351515     0.351515     1            0.79798      7.92651e-14 
0.351515     0.351515     1            0.808081     2.8279e-15  
0.351515     0.351515     1            0.818182     7.66538e-14 
0.351515     0.351515     1            0.828283     1.818e-18   
0.351515     0.351515     1            0.838384     3.56328e-16 
0.351515     0.351515     1            0.848485     2.29506e-15 
0.351515     0.351515     1            0.858586     2.27677e-24 
0.351515     0.351515     1            0.868687     1.58632e-20 
0.351515     0.351515     1            0.878788     1.00013e-27 
0.351515     0.351515     1            0.888889     1.45171e-29 
0.351515     0.351515     1            0.89899      2.28132e-32 
0.351515     0.351515     1            0.909091     1.35156e-40 
0.351515     0.351515     1            0.919192     5.44131e-40 
0.351515     0.351515     1            0.929293     3.06107e-40 
0.351515     0.351515     1            0.939394     4.59049e-39 
0.351515     0.351515     1            0.949495     8.4661e-50  
0.351515     0.351515     1            0.959596     1.29464e-62 
0.351515     0.351515     1            0.969697     1.71703e-54 
0.351515     0.351515     1            0.979798     1.60524e-57 
0.351515     0.351515     1            0.989899     1.64814e-61 
0.354545     0.354545     1            0            0.529453    
0.354545     0.354545     1            0.010101     0.50991     
0.354545     0.354545     1            0.020202     0.465006    
0.354545     0.354545     1            0.030303     0.342177    
0.354545     0.354545     1            0.040404     0.268948    
0.354545     0.354545     1            0.0505051    0.19595     
0.354545     0.354545     1            0.0606061    0.105918    
0.354545     0.354545     1            0.0707071    0.0632295   
0.354545     0.354545     1            0.0808081    0.0375923   
0.354545     0.354545     1            0.0909091    0.0180381   
0.354545     0.354545     1            0.10101      0.00757819  
0.354545     0.354545     1            0.111111     0.00325402  
0.354545     0.354545     1            0.121212     0.00186246  
0.354545     0.354545     1            0.131313     0.00054539  
0.354545     0.354545     1            0.141414     0.000145369 
0.354545     0.354545     1            0.151515     6.7144e-06  
0.354545     0.354545     1            0.161616     3.85835e-06 
0.354545     0.354545     1            0.171717     8.82952e-07 
0.354545     0.354545     1            0.181818     2.52706e-06 
0.354545     0.354545     1            0.191919     4.92325e-06 
0.354545     0.354545     1            0.20202      1.57284e-06 
0.354545     0.354545     1            0.212121     4.64182e-07 
0.354545     0.354545     1            0.222222     3.78599e-06 
0.354545     0.354545     1            0.232323     6.8737e-05  
0.354545     0.354545     1            0.242424     3.98719e-05 
0.354545     0.354545     1            0.252525     0.000656383 
0.354545     0.354545     1            0.262626     0.00139796  
0.354545     0.354545     1            0.272727     0.00202673  
0.354545     0.354545     1            0.282828     0.00391589  
0.354545     0.354545     1            0.292929     0.00556945  
0.354545     0.354545     1            0.30303      0.0167457   
0.354545     0.354545     1            0.313131     0.0173624   
0.354545     0.354545     1            0.323232     0.0262308   
0.354545     0.354545     1            0.333333     0.0315279   
0.354545     0.354545     1            0.343434     0.0547      
0.354545     0.354545     1            0.353535     0.0598103   
0.354545     0.354545     1            0.363636     0.0981376   
0.354545     0.354545     1            0.373737     0.132227    
0.354545     0.354545     1            0.383838     0.157608    
0.354545     0.354545     1            0.393939     0.157378    
0.354545     0.354545     1            0.40404      0.198771    
0.354545     0.354545     1            0.414141     0.199384    
0.354545     0.354545     1            0.424242     0.231776    
0.354545     0.354545     1            0.434343     0.23407     
0.354545     0.354545     1            0.444444     0.238922    
0.354545     0.354545     1            0.454545     0.262917    
0.354545     0.354545     1            0.464646     0.24983     
0.354545     0.354545     1            0.474747     0.256796    
0.354545     0.354545     1            0.484848     0.226841    
0.354545     0.354545     1            0.494949     0.210053    
0.354545     0.354545     1            0.505051     0.194277    
0.354545     0.354545     1            0.515152     0.1741      
0.354545     0.354545     1            0.525253     0.135355    
0.354545     0.354545     1            0.535354     0.122066    
0.354545     0.354545     1            0.545455     0.111826    
0.354545     0.354545     1            0.555556     0.087726    
0.354545     0.354545     1            0.565657     0.0637722   
0.354545     0.354545     1            0.575758     0.0508728   
0.354545     0.354545     1            0.585859     0.048339    
0.354545     0.354545     1            0.59596      0.0293064   
0.354545     0.354545     1            0.606061     0.0198      
0.354545     0.354545     1            0.616162     0.0154425   
0.354545     0.354545     1            0.626263     0.00836349  
0.354545     0.354545     1            0.636364     0.0101809   
0.354545     0.354545     1            0.646465     0.00468719  
0.354545     0.354545     1            0.656566     0.00255657  
0.354545     0.354545     1            0.666667     0.00138665  
0.354545     0.354545     1            0.676768     0.00119991  
0.354545     0.354545     1            0.686869     0.00138138  
0.354545     0.354545     1            0.69697      0.000298581 
0.354545     0.354545     1            0.707071     3.49539e-06 
0.354545     0.354545     1            0.717172     2.90085e-06 
0.354545     0.354545     1            0.727273     8.76259e-07 
0.354545     0.354545     1            0.737374     3.04467e-05 
0.354545     0.354545     1            0.747475     8.41482e-06 
0.354545     0.354545     1            0.757576     1.26137e-08 
0.354545     0.354545     1            0.767677     8.46252e-06 
0.354545     0.354545     1            0.777778     9.95388e-11 
0.354545     0.354545     1            0.787879     3.92156e-12 
0.354545     0.354545     1            0.79798      2.39586e-12 
0.354545     0.354545     1            0.808081     1.87278e-18 
0.354545     0.354545     1            0.818182     4.36915e-18 
0.354545     0.354545     1            0.828283     1.61103e-19 
0.354545     0.354545     1            0.838384     1.03361e-23 
0.354545     0.354545     1            0.848485     5.01743e-18 
0.354545     0.354545     1            0.858586     7.63518e-23 
0.354545     0.354545     1            0.868687     1.12797e-26 
0.354545     0.354545     1            0.878788     8.39745e-25 
0.354545     0.354545     1            0.888889     7.26204e-24 
0.354545     0.354545     1            0.89899      8.33143e-31 
0.354545     0.354545     1            0.909091     2.25655e-38 
0.354545     0.354545     1            0.919192     1.72491e-34 
0.354545     0.354545     1            0.929293     1.7692e-36  
0.354545     0.354545     1            0.939394     7.62821e-36 
0.354545     0.354545     1            0.949495     2.69582e-37 
0.354545     0.354545     1            0.959596     7.07821e-47 
0.354545     0.354545     1            0.969697     4.94978e-55 
0.354545     0.354545     1            0.979798     1.86203e-50 
0.354545     0.354545     1            0.989899     4.17973e-65 
0.357576     0.357576     1            0            0.543688    
0.357576     0.357576     1            0.010101     0.505986    
0.357576     0.357576     1            0.020202     0.450041    
0.357576     0.357576     1            0.030303     0.355036    
0.357576     0.357576     1            0.040404     0.284815    
0.357576     0.357576     1            0.0505051    0.179872    
0.357576     0.357576     1            0.0606061    0.125184    
0.357576     0.357576     1            0.0707071    0.071037    
0.357576     0.357576     1            0.0808081    0.0399959   
0.357576     0.357576     1            0.0909091    0.0203263   
0.357576     0.357576     1            0.10101      0.0108241   
0.357576     0.357576     1            0.111111     0.00534456  
0.357576     0.357576     1            0.121212     0.000932066 
0.357576     0.357576     1            0.131313     0.00122152  
0.357576     0.357576     1            0.141414     0.000228944 
0.357576     0.357576     1            0.151515     8.33715e-05 
0.357576     0.357576     1            0.161616     6.2237e-06  
0.357576     0.357576     1            0.171717     1.24466e-05 
0.357576     0.357576     1            0.181818     9.09064e-08 
0.357576     0.357576     1            0.191919     4.67044e-07 
0.357576     0.357576     1            0.20202      3.21061e-07 
0.357576     0.357576     1            0.212121     1.51111e-06 
0.357576     0.357576     1            0.222222     5.10684e-06 
0.357576     0.357576     1            0.232323     4.43931e-05 
0.357576     0.357576     1            0.242424     1.38015e-05 
0.357576     0.357576     1            0.252525     0.0007691   
0.357576     0.357576     1            0.262626     0.00170434  
0.357576     0.357576     1            0.272727     0.000379866 
0.357576     0.357576     1            0.282828     0.00310358  
0.357576     0.357576     1            0.292929     0.00516692  
0.357576     0.357576     1            0.30303      0.0131092   
0.357576     0.357576     1            0.313131     0.0162462   
0.357576     0.357576     1            0.323232     0.0342901   
0.357576     0.357576     1            0.333333     0.0358872   
0.357576     0.357576     1            0.343434     0.0454842   
0.357576     0.357576     1            0.353535     0.0756864   
0.357576     0.357576     1            0.363636     0.0821641   
0.357576     0.357576     1            0.373737     0.108506    
0.357576     0.357576     1            0.383838     0.132491    
0.357576     0.357576     1            0.393939     0.170673    
0.357576     0.357576     1            0.40404      0.194303    
0.357576     0.357576     1            0.414141     0.206832    
0.357576     0.357576     1            0.424242     0.211507    
0.357576     0.357576     1            0.434343     0.241024    
0.357576     0.357576     1            0.444444     0.248158    
0.357576     0.357576     1            0.454545     0.246446    
0.357576     0.357576     1            0.464646     0.264368    
0.357576     0.357576     1            0.474747     0.248022    
0.357576     0.357576     1            0.484848     0.222973    
0.357576     0.357576     1            0.494949     0.198433    
0.357576     0.357576     1            0.505051     0.201659    
0.357576     0.357576     1            0.515152     0.187904    
0.357576     0.357576     1            0.525253     0.143729    
0.357576     0.357576     1            0.535354     0.12833     
0.357576     0.357576     1            0.545455     0.107692    
0.357576     0.357576     1            0.555556     0.0860381   
0.357576     0.357576     1            0.565657     0.0668083   
0.357576     0.357576     1            0.575758     0.0566654   
0.357576     0.357576     1            0.585859     0.045979    
0.357576     0.357576     1            0.59596      0.0332438   
0.357576     0.357576     1            0.606061     0.0301979   
0.357576     0.357576     1            0.616162     0.0257129   
0.357576     0.357576     1            0.626263     0.0115718   
0.357576     0.357576     1            0.636364     0.0097906   
0.357576     0.357576     1            0.646465     0.00637312  
0.357576     0.357576     1            0.656566     0.00368563  
0.357576     0.357576     1            0.666667     0.00170337  
0.357576     0.357576     1            0.676768     0.00111504  
0.357576     0.357576     1            0.686869     0.00218703  
0.357576     0.357576     1            0.69697      0.000827085 
0.357576     0.357576     1            0.707071     1.56516e-06 
0.357576     0.357576     1            0.717172     3.36295e-06 
0.357576     0.357576     1            0.727273     0.000836897 
0.357576     0.357576     1            0.737374     0.000109319 
0.357576     0.357576     1            0.747475     1.36045e-08 
0.357576     0.357576     1            0.757576     2.15128e-05 
0.357576     0.357576     1            0.767677     0.000136685 
0.357576     0.357576     1            0.777778     4.64147e-13 
0.357576     0.357576     1            0.787879     6.27977e-08 
0.357576     0.357576     1            0.79798      3.00954e-08 
0.357576     0.357576     1            0.808081     1.71434e-13 
0.357576     0.357576     1            0.818182     3.97091e-20 
0.357576     0.357576     1            0.828283     1.364e-14   
0.357576     0.357576     1            0.838384     1.93984e-21 
0.357576     0.357576     1            0.848485     2.95863e-19 
0.357576     0.357576     1            0.858586     1.66267e-24 
0.357576     0.357576     1            0.868687     3.40697e-25 
0.357576     0.357576     1            0.878788     7.77291e-28 
0.357576     0.357576     1            0.888889     5.56289e-29 
0.357576     0.357576     1            0.89899      1.74726e-36 
0.357576     0.357576     1            0.909091     6.3181e-26  
0.357576     0.357576     1            0.919192     5.56468e-40 
0.357576     0.357576     1            0.929293     1.19477e-46 
0.357576     0.357576     1            0.939394     6.64624e-38 
0.357576     0.357576     1            0.949495     2.30243e-40 
0.357576     0.357576     1            0.959596     3.88235e-40 
0.357576     0.357576     1            0.969697     1.22987e-60 
0.357576     0.357576     1            0.979798     7.61822e-54 
0.357576     0.357576     1            0.989899     1.8971e-52  
0.360606     0.360606     1            0            0.527228    
0.360606     0.360606     1            0.010101     0.494217    
0.360606     0.360606     1            0.020202     0.438137    
0.360606     0.360606     1            0.030303     0.366194    
0.360606     0.360606     1            0.040404     0.279456    
0.360606     0.360606     1            0.0505051    0.196266    
0.360606     0.360606     1            0.0606061    0.117848    
0.360606     0.360606     1            0.0707071    0.0713223   
0.360606     0.360606     1            0.0808081    0.0344874   
0.360606     0.360606     1            0.0909091    0.0204844   
0.360606     0.360606     1            0.10101      0.00891132  
0.360606     0.360606     1            0.111111     0.00270267  
0.360606     0.360606     1            0.121212     0.00144526  
0.360606     0.360606     1            0.131313     0.000804266 
0.360606     0.360606     1            0.141414     0.000482548 
0.360606     0.360606     1            0.151515     2.22751e-05 
0.360606     0.360606     1            0.161616     2.34141e-06 
0.360606     0.360606     1            0.171717     7.19651e-07 
0.360606     0.360606     1            0.181818     1.98533e-07 
0.360606     0.360606     1            0.191919     7.0013e-09  
0.360606     0.360606     1            0.20202      7.04501e-08 
0.360606     0.360606     1            0.212121     6.50849e-07 
0.360606     0.360606     1            0.222222     1.25178e-05 
0.360606     0.360606     1            0.232323     2.49884e-06 
0.360606     0.360606     1            0.242424     0.000676448 
0.360606     0.360606     1            0.252525     0.000393348 
0.360606     0.360606     1            0.262626     0.000712982 
0.360606     0.360606     1            0.272727     0.00231796  
0.360606     0.360606     1            0.282828     0.00502514  
0.360606     0.360606     1            0.292929     0.00307667  
0.360606     0.360606     1            0.30303      0.0148624   
0.360606     0.360606     1            0.313131     0.0144682   
0.360606     0.360606     1            0.323232     0.0249946   
0.360606     0.360606     1            0.333333     0.0327487   
0.360606     0.360606     1            0.343434     0.0660833   
0.360606     0.360606     1            0.353535     0.0674822   
0.360606     0.360606     1            0.363636     0.0888815   
0.360606     0.360606     1            0.373737     0.109368    
0.360606     0.360606     1            0.383838     0.141248    
0.360606     0.360606     1            0.393939     0.146393    
0.360606     0.360606     1            0.40404      0.19105     
0.360606     0.360606     1            0.414141     0.19463     
0.360606     0.360606     1            0.424242     0.223527    
0.360606     0.360606     1            0.434343     0.25047     
0.360606     0.360606     1            0.444444     0.252086    
0.360606     0.360606     1            0.454545     0.2504      
0.360606     0.360606     1            0.464646     0.248245    
0.360606     0.360606     1            0.474747     0.244938    
0.360606     0.360606     1            0.484848     0.227642    
0.360606     0.360606     1            0.494949     0.210116    
0.360606     0.360606     1            0.505051     0.191141    
0.360606     0.360606     1            0.515152     0.180474    
0.360606     0.360606     1            0.525253     0.163548    
0.360606     0.360606     1            0.535354     0.121017    
0.360606     0.360606     1            0.545455     0.107901    
0.360606     0.360606     1            0.555556     0.0864879   
0.360606     0.360606     1            0.565657     0.0730084   
0.360606     0.360606     1            0.575758     0.0639148   
0.360606     0.360606     1            0.585859     0.0437957   
0.360606     0.360606     1            0.59596      0.0379585   
0.360606     0.360606     1            0.606061     0.0235505   
0.360606     0.360606     1            0.616162     0.0152351   
0.360606     0.360606     1            0.626263     0.0126263   
0.360606     0.360606     1            0.636364     0.00963947  
0.360606     0.360606     1            0.646465     0.00792988  
0.360606     0.360606     1            0.656566     0.00409608  
0.360606     0.360606     1            0.666667     0.000703085 
0.360606     0.360606     1            0.676768     0.000925146 
0.360606     0.360606     1            0.686869     0.000665408 
0.360606     0.360606     1            0.69697      3.46005e-05 
0.360606     0.360606     1            0.707071     4.6365e-05  
