#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
-0.277778    -0.277778    1            1.34848      0           
-0.277778    -0.277778    1            1.36364      0           
-0.277778    -0.277778    1            1.37879      0           
-0.277778    -0.277778    1            1.39394      0           
-0.277778    -0.277778    1            1.40909      0           
-0.277778    -0.277778    1            1.42424      0           
-0.277778    -0.277778    1            1.43939      0           
-0.277778    -0.277778    1            1.45455      0           
-0.277778    -0.277778    1            1.4697       0           
-0.277778    -0.277778    1            1.48485      0           
-0.267677    -0.267677    1            0            0.546073    
-0.267677    -0.267677    1            0.0151515    0.487778    
-0.267677    -0.267677    1            0.030303     0.361573    
-0.267677    -0.267677    1            0.0454545    0.230729    
-0.267677    -0.267677    1            0.0606061    0.119442    
-0.267677    -0.267677    1            0.0757576    0.0559958   
-0.267677    -0.267677    1            0.0909091    0.0173942   
-0.267677    -0.267677    1            0.106061     0.00789226  
-0.267677    -0.267677    1            0.121212     0.00123403  
-0.267677    -0.267677    1            0.136364     0.000299315 
-0.267677    -0.267677    1            0.151515     1.59754e-05 
-0.267677    -0.267677    1            0.166667     3.65385e-07 
-0.267677    -0.267677    1            0.181818     1.2237e-08  
-0.267677    -0.267677    1            0.19697      2.64428e-08 
-0.267677    -0.267677    1            0.212121     6.04231e-11 
-0.267677    -0.267677    1            0.227273     2.48728e-13 
-0.267677    -0.267677    1            0.242424     1.76157e-16 
-0.267677    -0.267677    1            0.257576     1.6827e-17  
-0.267677    -0.267677    1            0.272727     3.36447e-21 
-0.267677    -0.267677    1            0.287879     5.50628e-25 
-0.267677    -0.267677    1            0.30303      8.508e-18   
-0.267677    -0.267677    1            0.318182     5.83542e-16 
-0.267677    -0.267677    1            0.333333     2.4247e-15  
-0.267677    -0.267677    1            0.348485     0.00112529  
-0.267677    -0.267677    1            0.363636     9.07924e-05 
-0.267677    -0.267677    1            0.378788     0.0031953   
-0.267677    -0.267677    1            0.393939     0.00897566  
-0.267677    -0.267677    1            0.409091     0.032007    
-0.267677    -0.267677    1            0.424242     0.0883148   
-0.267677    -0.267677    1            0.439394     0.160619    
-0.267677    -0.267677    1            0.454545     0.27688     
-0.267677    -0.267677    1            0.469697     0.297487    
-0.267677    -0.267677    1            0.484848     0.340854    
-0.267677    -0.267677    1            0.5          0.371156    
-0.267677    -0.267677    1            0.515152     0.392275    
-0.267677    -0.267677    1            0.530303     0.288797    
-0.267677    -0.267677    1            0.545455     0.226135    
-0.267677    -0.267677    1            0.560606     0.131883    
-0.267677    -0.267677    1            0.575758     0.0862797   
-0.267677    -0.267677    1            0.590909     0.066658    
-0.267677    -0.267677    1            0.606061     0.0289119   
-0.267677    -0.267677    1            0.621212     0.0281731   
-0.267677    -0.267677    1            0.636364     0.00931393  
-0.267677    -0.267677    1            0.651515     0.000374613 
-0.267677    -0.267677    1            0.666667     9.46258e-06 
-0.267677    -0.267677    1            0.681818     0.00253729  
-0.267677    -0.267677    1            0.69697      2.25982e-11 
-0.267677    -0.267677    1            0.712121     3.71684e-28 
-0.267677    -0.267677    1            0.727273     9.5485e-50  
-0.267677    -0.267677    1            0.742424     3.07667e-22 
-0.267677    -0.267677    1            0.757576     1.89818e-53 
-0.267677    -0.267677    1            0.772727     1.41279e-66 
-0.267677    -0.267677    1            0.787879     1.29114e-84 
-0.267677    -0.267677    1            0.80303      5.80747e-123
-0.267677    -0.267677    1            0.818182     3.07932e-45 
-0.267677    -0.267677    1            0.833333     1.69556e-151
-0.267677    -0.267677    1            0.848485     6.47837e-220
-0.267677    -0.267677    1            0.863636     5.17506e-259
-0.267677    -0.267677    1            0.878788     1.00279e-264
-0.267677    -0.267677    1            0.893939     2.20318e-305
-0.267677    -0.267677    1            0.909091     0           
-0.267677    -0.267677    1            0.924242     0           
-0.267677    -0.267677    1            0.939394     0           
-0.267677    -0.267677    1            0.954545     0           
-0.267677    -0.267677    1            0.969697     0           
-0.267677    -0.267677    1            0.984848     0           
-0.267677    -0.267677    1            1            0           
-0.267677    -0.267677    1            1.01515      0           
-0.267677    -0.267677    1            1.0303       0           
-0.267677    -0.267677    1            1.04545      0           
-0.267677    -0.267677    1            1.06061      0           
-0.267677    -0.267677    1            1.07576      0           
-0.267677    -0.267677    1            1.09091      0           
-0.267677    -0.267677    1            1.10606      0           
-0.267677    -0.267677    1            1.12121      0           
-0.267677    -0.267677    1            1.13636      0           
-0.267677    -0.267677    1            1.15152      0           
-0.267677    -0.267677    1            1.16667      0           
-0.267677    -0.267677    1            1.18182      0           
-0.267677    -0.267677    1            1.19697      0           
-0.267677    -0.267677    1            1.21212      0           
-0.267677    -0.267677    1            1.22727      0           
-0.267677    -0.267677    1            1.24242      0           
-0.267677    -0.267677    1            1.25758      0           
-0.267677    -0.267677    1            1.27273      0           
-0.267677    -0.267677    1            1.28788      0           
-0.267677    -0.267677    1            1.30303      0           
-0.267677    -0.267677    1            1.31818      0           
-0.267677    -0.267677    1            1.33333      0           
-0.267677    -0.267677    1            1.34848      0           
-0.267677    -0.267677    1            1.36364      0           
-0.267677    -0.267677    1            1.37879      0           
-0.267677    -0.267677    1            1.39394      0           
-0.267677    -0.267677    1            1.40909      0           
-0.267677    -0.267677    1            1.42424      0           
-0.267677    -0.267677    1            1.43939      0           
-0.267677    -0.267677    1            1.45455      0           
-0.267677    -0.267677    1            1.4697       0           
-0.267677    -0.267677    1            1.48485      0           
-0.257576    -0.257576    1            0            0.52199     
-0.257576    -0.257576    1            0.0151515    0.487151    
-0.257576    -0.257576    1            0.030303     0.36124     
-0.257576    -0.257576    1            0.0454545    0.236416    
-0.257576    -0.257576    1            0.0606061    0.112719    
-0.257576    -0.257576    1            0.0757576    0.0440138   
-0.257576    -0.257576    1            0.0909091    0.0222083   
-0.257576    -0.257576    1            0.106061     0.00838178  
-0.257576    -0.257576    1            0.121212     0.0006878   
-0.257576    -0.257576    1            0.136364     0.000107046 
-0.257576    -0.257576    1            0.151515     5.22908e-05 
-0.257576    -0.257576    1            0.166667     8.08403e-07 
-0.257576    -0.257576    1            0.181818     4.85646e-07 
-0.257576    -0.257576    1            0.19697      3.35317e-09 
-0.257576    -0.257576    1            0.212121     4.00794e-10 
-0.257576    -0.257576    1            0.227273     2.33949e-13 
-0.257576    -0.257576    1            0.242424     9.31661e-15 
-0.257576    -0.257576    1            0.257576     8.87491e-18 
-0.257576    -0.257576    1            0.272727     8.14115e-22 
-0.257576    -0.257576    1            0.287879     8.20308e-22 
-0.257576    -0.257576    1            0.30303      3.8686e-29  
-0.257576    -0.257576    1            0.318182     1.38303e-28 
-0.257576    -0.257576    1            0.333333     3.87586e-27 
-0.257576    -0.257576    1            0.348485     1.12643e-14 
-0.257576    -0.257576    1            0.363636     1.48302e-11 
-0.257576    -0.257576    1            0.378788     2.29329e-05 
-0.257576    -0.257576    1            0.393939     0.000407243 
-0.257576    -0.257576    1            0.409091     0.00710994  
-0.257576    -0.257576    1            0.424242     0.013821    
-0.257576    -0.257576    1            0.439394     0.0733364   
-0.257576    -0.257576    1            0.454545     0.149675    
-0.257576    -0.257576    1            0.469697     0.201927    
-0.257576    -0.257576    1            0.484848     0.316954    
-0.257576    -0.257576    1            0.5          0.353822    
-0.257576    -0.257576    1            0.515152     0.424845    
-0.257576    -0.257576    1            0.530303     0.338823    
-0.257576    -0.257576    1            0.545455     0.310842    
-0.257576    -0.257576    1            0.560606     0.215852    
-0.257576    -0.257576    1            0.575758     0.147248    
-0.257576    -0.257576    1            0.590909     0.0782554   
-0.257576    -0.257576    1            0.606061     0.0332865   
-0.257576    -0.257576    1            0.621212     0.0258706   
-0.257576    -0.257576    1            0.636364     0.00933229  
-0.257576    -0.257576    1            0.651515     0.00688301  
-0.257576    -0.257576    1            0.666667     0.0015486   
-0.257576    -0.257576    1            0.681818     0.000474522 
-0.257576    -0.257576    1            0.69697      0.000342969 
-0.257576    -0.257576    1            0.712121     5.92161e-15 
-0.257576    -0.257576    1            0.727273     1.68821e-11 
-0.257576    -0.257576    1            0.742424     5.76183e-38 
-0.257576    -0.257576    1            0.757576     1.36922e-48 
-0.257576    -0.257576    1            0.772727     1.29039e-79 
-0.257576    -0.257576    1            0.787879     1.8487e-59  
-0.257576    -0.257576    1            0.80303      1.99921e-58 
-0.257576    -0.257576    1            0.818182     7.72106e-141
-0.257576    -0.257576    1            0.833333     2.34117e-157
-0.257576    -0.257576    1            0.848485     4.4299e-167 
-0.257576    -0.257576    1            0.863636     2.85686e-208
-0.257576    -0.257576    1            0.878788     2.06533e-265
-0.257576    -0.257576    1            0.893939     3.00465e-260
-0.257576    -0.257576    1            0.909091     4.78474e-285
-0.257576    -0.257576    1            0.924242     0           
-0.257576    -0.257576    1            0.939394     0           
-0.257576    -0.257576    1            0.954545     0           
-0.257576    -0.257576    1            0.969697     0           
-0.257576    -0.257576    1            0.984848     0           
-0.257576    -0.257576    1            1            0           
-0.257576    -0.257576    1            1.01515      0           
-0.257576    -0.257576    1            1.0303       0           
-0.257576    -0.257576    1            1.04545      0           
-0.257576    -0.257576    1            1.06061      0           
-0.257576    -0.257576    1            1.07576      0           
-0.257576    -0.257576    1            1.09091      0           
-0.257576    -0.257576    1            1.10606      0           
-0.257576    -0.257576    1            1.12121      0           
-0.257576    -0.257576    1            1.13636      0           
-0.257576    -0.257576    1            1.15152      0           
-0.257576    -0.257576    1            1.16667      0           
-0.257576    -0.257576    1            1.18182      0           
-0.257576    -0.257576    1            1.19697      0           
-0.257576    -0.257576    1            1.21212      0           
-0.257576    -0.257576    1            1.22727      0           
-0.257576    -0.257576    1            1.24242      0           
-0.257576    -0.257576    1            1.25758      0           
-0.257576    -0.257576    1            1.27273      0           
-0.257576    -0.257576    1            1.28788      0           
-0.257576    -0.257576    1            1.30303      0           
-0.257576    -0.257576    1            1.31818      0           
-0.257576    -0.257576    1            1.33333      0           
-0.257576    -0.257576    1            1.34848      0           
-0.257576    -0.257576    1            1.36364      0           
-0.257576    -0.257576    1            1.37879      0           
-0.257576    -0.257576    1            1.39394      0           
-0.257576    -0.257576    1            1.40909      0           
-0.257576    -0.257576    1            1.42424      0           
-0.257576    -0.257576    1            1.43939      0           
-0.257576    -0.257576    1            1.45455      0           
-0.257576    -0.257576    1            1.4697       0           
-0.257576    -0.257576    1            1.48485      0           
-0.247475    -0.247475    1            0            0.54925     
-0.247475    -0.247475    1            0.0151515    0.473413    
-0.247475    -0.247475    1            0.030303     0.354302    
-0.247475    -0.247475    1            0.0454545    0.233525    
-0.247475    -0.247475    1            0.0606061    0.117631    
-0.247475    -0.247475    1            0.0757576    0.0471955   
-0.247475    -0.247475    1            0.0909091    0.0178134   
-0.247475    -0.247475    1            0.106061     0.00506214  
-0.247475    -0.247475    1            0.121212     0.00100155  
-0.247475    -0.247475    1            0.136364     0.000219149 
-0.247475    -0.247475    1            0.151515     1.87941e-05 
-0.247475    -0.247475    1            0.166667     5.0064e-07  
-0.247475    -0.247475    1            0.181818     9.88412e-08 
-0.247475    -0.247475    1            0.19697      2.40903e-09 
-0.247475    -0.247475    1            0.212121     1.85076e-10 
-0.247475    -0.247475    1            0.227273     1.28915e-11 
-0.247475    -0.247475    1            0.242424     2.38344e-16 
-0.247475    -0.247475    1            0.257576     6.43518e-17 
-0.247475    -0.247475    1            0.272727     7.35443e-21 
-0.247475    -0.247475    1            0.287879     3.1382e-20  
-0.247475    -0.247475    1            0.30303      2.86448e-25 
-0.247475    -0.247475    1            0.318182     7.38643e-31 
-0.247475    -0.247475    1            0.333333     5.29635e-27 
-0.247475    -0.247475    1            0.348485     3.96387e-40 
-0.247475    -0.247475    1            0.363636     1.16354e-27 
-0.247475    -0.247475    1            0.378788     1.90945e-23 
-0.247475    -0.247475    1            0.393939     3.95467e-08 
-0.247475    -0.247475    1            0.409091     2.84735e-06 
-0.247475    -0.247475    1            0.424242     0.00306062  
-0.247475    -0.247475    1            0.439394     0.01056     
-0.247475    -0.247475    1            0.454545     0.0507477   
-0.247475    -0.247475    1            0.469697     0.0823206   
-0.247475    -0.247475    1            0.484848     0.152834    
-0.247475    -0.247475    1            0.5          0.265948    
-0.247475    -0.247475    1            0.515152     0.365816    
-0.247475    -0.247475    1            0.530303     0.456689    
-0.247475    -0.247475    1            0.545455     0.419362    
-0.247475    -0.247475    1            0.560606     0.298839    
-0.247475    -0.247475    1            0.575758     0.233045    
-0.247475    -0.247475    1            0.590909     0.157576    
-0.247475    -0.247475    1            0.606061     0.0959327   
-0.247475    -0.247475    1            0.621212     0.0678403   
-0.247475    -0.247475    1            0.636364     0.0261353   
-0.247475    -0.247475    1            0.651515     0.0122497   
-0.247475    -0.247475    1            0.666667     0.00704161  
-0.247475    -0.247475    1            0.681818     0.000498868 
-0.247475    -0.247475    1            0.69697      0.000139279 
-0.247475    -0.247475    1            0.712121     9.9076e-08  
-0.247475    -0.247475    1            0.727273     3.59787e-29 
-0.247475    -0.247475    1            0.742424     1.06254e-06 
-0.247475    -0.247475    1            0.757576     1.92934e-41 
-0.247475    -0.247475    1            0.772727     2.08282e-41 
-0.247475    -0.247475    1            0.787879     8.27539e-106
-0.247475    -0.247475    1            0.80303      1.55487e-75 
-0.247475    -0.247475    1            0.818182     3.85168e-130
-0.247475    -0.247475    1            0.833333     1.84873e-134
-0.247475    -0.247475    1            0.848485     2.32833e-168
-0.247475    -0.247475    1            0.863636     1.45194e-160
-0.247475    -0.247475    1            0.878788     9.48376e-209
-0.247475    -0.247475    1            0.893939     3.03297e-301
-0.247475    -0.247475    1            0.909091     0           
-0.247475    -0.247475    1            0.924242     0           
-0.247475    -0.247475    1            0.939394     0           
-0.247475    -0.247475    1            0.954545     0           
-0.247475    -0.247475    1            0.969697     0           
-0.247475    -0.247475    1            0.984848     0           
-0.247475    -0.247475    1            1            0           
-0.247475    -0.247475    1            1.01515      0           
-0.247475    -0.247475    1            1.0303       0           
-0.247475    -0.247475    1            1.04545      0           
-0.247475    -0.247475    1            1.06061      0           
-0.247475    -0.247475    1            1.07576      0           
-0.247475    -0.247475    1            1.09091      0           
-0.247475    -0.247475    1            1.10606      0           
-0.247475    -0.247475    1            1.12121      0           
-0.247475    -0.247475    1            1.13636      0           
-0.247475    -0.247475    1            1.15152      0           
-0.247475    -0.247475    1            1.16667      0           
-0.247475    -0.247475    1            1.18182      0           
-0.247475    -0.247475    1            1.19697      0           
-0.247475    -0.247475    1            1.21212      0           
-0.247475    -0.247475    1            1.22727      0           
-0.247475    -0.247475    1            1.24242      0           
-0.247475    -0.247475    1            1.25758      0           
-0.247475    -0.247475    1            1.27273      0           
-0.247475    -0.247475    1            1.28788      0           
-0.247475    -0.247475    1            1.30303      0           
-0.247475    -0.247475    1            1.31818      0           
-0.247475    -0.247475    1            1.33333      0           
-0.247475    -0.247475    1            1.34848      0           
-0.247475    -0.247475    1            1.36364      0           
-0.247475    -0.247475    1            1.37879      0           
-0.247475    -0.247475    1            1.39394      0           
-0.247475    -0.247475    1            1.40909      0           
-0.247475    -0.247475    1            1.42424      0           
-0.247475    -0.247475    1            1.43939      0           
-0.247475    -0.247475    1            1.45455      0           
-0.247475    -0.247475    1            1.4697       0           
-0.247475    -0.247475    1            1.48485      0           
-0.237374    -0.237374    1            0            0.552934    
-0.237374    -0.237374    1            0.0151515    0.470277    
-0.237374    -0.237374    1            0.030303     0.361192    
-0.237374    -0.237374    1            0.0454545    0.220657    
-0.237374    -0.237374    1            0.0606061    0.112399    
-0.237374    -0.237374    1            0.0757576    0.0441568   
-0.237374    -0.237374    1            0.0909091    0.0177894   
-0.237374    -0.237374    1            0.106061     0.00662676  
-0.237374    -0.237374    1            0.121212     0.000627714 
-0.237374    -0.237374    1            0.136364     0.000285849 
-0.237374    -0.237374    1            0.151515     1.84099e-05 
-0.237374    -0.237374    1            0.166667     3.35434e-07 
-0.237374    -0.237374    1            0.181818     1.14064e-05 
-0.237374    -0.237374    1            0.19697      8.02479e-10 
-0.237374    -0.237374    1            0.212121     2.20975e-11 
-0.237374    -0.237374    1            0.227273     7.19053e-15 
-0.237374    -0.237374    1            0.242424     6.52775e-16 
-0.237374    -0.237374    1            0.257576     1.54328e-16 
-0.237374    -0.237374    1            0.272727     4.51394e-19 
-0.237374    -0.237374    1            0.287879     5.41006e-25 
-0.237374    -0.237374    1            0.30303      2.58773e-26 
-0.237374    -0.237374    1            0.318182     2.0235e-31  
-0.237374    -0.237374    1            0.333333     1.17879e-33 
-0.237374    -0.237374    1            0.348485     4.02289e-42 
-0.237374    -0.237374    1            0.363636     1.0246e-40  
-0.237374    -0.237374    1            0.378788     1.02026e-34 
-0.237374    -0.237374    1            0.393939     1.03493e-32 
-0.237374    -0.237374    1            0.409091     6.01749e-12 
-0.237374    -0.237374    1            0.424242     4.04344e-07 
-0.237374    -0.237374    1            0.439394     0.00138386  
-0.237374    -0.237374    1            0.454545     0.00266931  
-0.237374    -0.237374    1            0.469697     0.0169011   
-0.237374    -0.237374    1            0.484848     0.0381939   
-0.237374    -0.237374    1            0.5          0.13657     
-0.237374    -0.237374    1            0.515152     0.206254    
-0.237374    -0.237374    1            0.530303     0.32834     
-0.237374    -0.237374    1            0.545455     0.458094    
-0.237374    -0.237374    1            0.560606     0.437219    
-0.237374    -0.237374    1            0.575758     0.402146    
-0.237374    -0.237374    1            0.590909     0.317773    
-0.237374    -0.237374    1            0.606061     0.252597    
-0.237374    -0.237374    1            0.621212     0.103298    
-0.237374    -0.237374    1            0.636364     0.0685652   
-0.237374    -0.237374    1            0.651515     0.0223344   
-0.237374    -0.237374    1            0.666667     0.00821964  
-0.237374    -0.237374    1            0.681818     0.00244514  
-0.237374    -0.237374    1            0.69697      0.00191967  
-0.237374    -0.237374    1            0.712121     7.24795e-19 
-0.237374    -0.237374    1            0.727273     5.72839e-14 
-0.237374    -0.237374    1            0.742424     8.48815e-18 
-0.237374    -0.237374    1            0.757576     1.7663e-41  
-0.237374    -0.237374    1            0.772727     8.31035e-52 
-0.237374    -0.237374    1            0.787879     1.57652e-63 
-0.237374    -0.237374    1            0.80303      1.95368e-83 
-0.237374    -0.237374    1            0.818182     8.18658e-102
-0.237374    -0.237374    1            0.833333     1.84964e-155
-0.237374    -0.237374    1            0.848485     1.29553e-177
-0.237374    -0.237374    1            0.863636     1.50337e-233
-0.237374    -0.237374    1            0.878788     1.50315e-246
-0.237374    -0.237374    1            0.893939     3.0049e-288 
-0.237374    -0.237374    1            0.909091     1.25e-267   
-0.237374    -0.237374    1            0.924242     0           
-0.237374    -0.237374    1            0.939394     0           
-0.237374    -0.237374    1            0.954545     0           
-0.237374    -0.237374    1            0.969697     0           
-0.237374    -0.237374    1            0.984848     0           
-0.237374    -0.237374    1            1            0           
-0.237374    -0.237374    1            1.01515      0           
-0.237374    -0.237374    1            1.0303       0           
-0.237374    -0.237374    1            1.04545      0           
-0.237374    -0.237374    1            1.06061      0           
-0.237374    -0.237374    1            1.07576      0           
-0.237374    -0.237374    1            1.09091      0           
-0.237374    -0.237374    1            1.10606      0           
-0.237374    -0.237374    1            1.12121      0           
-0.237374    -0.237374    1            1.13636      0           
-0.237374    -0.237374    1            1.15152      0           
-0.237374    -0.237374    1            1.16667      0           
-0.237374    -0.237374    1            1.18182      0           
-0.237374    -0.237374    1            1.19697      0           
-0.237374    -0.237374    1            1.21212      0           
-0.237374    -0.237374    1            1.22727      0           
-0.237374    -0.237374    1            1.24242      0           
-0.237374    -0.237374    1            1.25758      0           
-0.237374    -0.237374    1            1.27273      0           
-0.237374    -0.237374    1            1.28788      0           
-0.237374    -0.237374    1            1.30303      0           
-0.237374    -0.237374    1            1.31818      0           
-0.237374    -0.237374    1            1.33333      0           
-0.237374    -0.237374    1            1.34848      0           
-0.237374    -0.237374    1            1.36364      0           
-0.237374    -0.237374    1            1.37879      0           
-0.237374    -0.237374    1            1.39394      0           
-0.237374    -0.237374    1            1.40909      0           
-0.237374    -0.237374    1            1.42424      0           
-0.237374    -0.237374    1            1.43939      0           
-0.237374    -0.237374    1            1.45455      0           
-0.237374    -0.237374    1            1.4697       0           
-0.237374    -0.237374    1            1.48485      0           
-0.227273    -0.227273    1            0            0.524591    
-0.227273    -0.227273    1            0.0151515    0.469827    
-0.227273    -0.227273    1            0.030303     0.354651    
-0.227273    -0.227273    1            0.0454545    0.216134    
-0.227273    -0.227273    1            0.0606061    0.111404    
-0.227273    -0.227273    1            0.0757576    0.0495095   
-0.227273    -0.227273    1            0.0909091    0.0204985   
-0.227273    -0.227273    1            0.106061     0.00693216  
-0.227273    -0.227273    1            0.121212     0.000833798 
-0.227273    -0.227273    1            0.136364     0.000236283 
-0.227273    -0.227273    1            0.151515     0.00011866  
-0.227273    -0.227273    1            0.166667     4.9105e-07  
-0.227273    -0.227273    1            0.181818     6.05008e-08 
-0.227273    -0.227273    1            0.19697      1.79538e-09 
-0.227273    -0.227273    1            0.212121     3.32892e-09 
-0.227273    -0.227273    1            0.227273     2.11088e-09 
-0.227273    -0.227273    1            0.242424     4.55667e-18 
-0.227273    -0.227273    1            0.257576     7.57488e-17 
-0.227273    -0.227273    1            0.272727     1.71097e-20 
-0.227273    -0.227273    1            0.287879     7.05583e-26 
-0.227273    -0.227273    1            0.30303      3.90688e-29 
-0.227273    -0.227273    1            0.318182     9.63929e-35 
-0.227273    -0.227273    1            0.333333     5.36169e-37 
-0.227273    -0.227273    1            0.348485     1.04296e-39 
-0.227273    -0.227273    1            0.363636     1.23857e-40 
-0.227273    -0.227273    1            0.378788     3.72367e-43 
-0.227273    -0.227273    1            0.393939     2.62695e-41 
-0.227273    -0.227273    1            0.409091     1.01355e-31 
-0.227273    -0.227273    1            0.424242     1.84559e-28 
-0.227273    -0.227273    1            0.439394     4.55443e-19 
-0.227273    -0.227273    1            0.454545     1.14297e-09 
-0.227273    -0.227273    1            0.469697     0.000378176 
-0.227273    -0.227273    1            0.484848     0.00594194  
-0.227273    -0.227273    1            0.5          0.0258122   
-0.227273    -0.227273    1            0.515152     0.066843    
-0.227273    -0.227273    1            0.530303     0.133869    
-0.227273    -0.227273    1            0.545455     0.263766    
-0.227273    -0.227273    1            0.560606     0.393144    
-0.227273    -0.227273    1            0.575758     0.455751    
-0.227273    -0.227273    1            0.590909     0.435596    
-0.227273    -0.227273    1            0.606061     0.411092    
-0.227273    -0.227273    1            0.621212     0.306128    
-0.227273    -0.227273    1            0.636364     0.149495    
-0.227273    -0.227273    1            0.651515     0.0625565   
-0.227273    -0.227273    1            0.666667     0.0344615   
-0.227273    -0.227273    1            0.681818     0.00742305  
-0.227273    -0.227273    1            0.69697      0.00325149  
-0.227273    -0.227273    1            0.712121     0.00134643  
-0.227273    -0.227273    1            0.727273     4.26631e-10 
-0.227273    -0.227273    1            0.742424     3.04425e-12 
-0.227273    -0.227273    1            0.757576     3.22004e-09 
-0.227273    -0.227273    1            0.772727     4.45821e-34 
-0.227273    -0.227273    1            0.787879     1.12629e-60 
-0.227273    -0.227273    1            0.80303      4.03196e-66 
-0.227273    -0.227273    1            0.818182     4.46632e-55 
-0.227273    -0.227273    1            0.833333     1.09697e-112
-0.227273    -0.227273    1            0.848485     2.8577e-115 
-0.227273    -0.227273    1            0.863636     2.46285e-168
-0.227273    -0.227273    1            0.878788     3.082e-191  
-0.227273    -0.227273    1            0.893939     3.98932e-173
-0.227273    -0.227273    1            0.909091     1.0835e-255 
-0.227273    -0.227273    1            0.924242     2.21605e-309
-0.227273    -0.227273    1            0.939394     4.94066e-324
-0.227273    -0.227273    1            0.954545     0           
-0.227273    -0.227273    1            0.969697     0           
-0.227273    -0.227273    1            0.984848     0           
-0.227273    -0.227273    1            1            0           
-0.227273    -0.227273    1            1.01515      0           
-0.227273    -0.227273    1            1.0303       0           
-0.227273    -0.227273    1            1.04545      0           
-0.227273    -0.227273    1            1.06061      0           
-0.227273    -0.227273    1            1.07576      0           
-0.227273    -0.227273    1            1.09091      0           
-0.227273    -0.227273    1            1.10606      0           
-0.227273    -0.227273    1            1.12121      0           
-0.227273    -0.227273    1            1.13636      0           
-0.227273    -0.227273    1            1.15152      0           
-0.227273    -0.227273    1            1.16667      0           
-0.227273    -0.227273    1            1.18182      0           
-0.227273    -0.227273    1            1.19697      0           
-0.227273    -0.227273    1            1.21212      0           
-0.227273    -0.227273    1            1.22727      0           
-0.227273    -0.227273    1            1.24242      0           
-0.227273    -0.227273    1            1.25758      0           
-0.227273    -0.227273    1            1.27273      0           
-0.227273    -0.227273    1            1.28788      0           
-0.227273    -0.227273    1            1.30303      0           
-0.227273    -0.227273    1            1.31818      0           
-0.227273    -0.227273    1            1.33333      0           
-0.227273    -0.227273    1            1.34848      0           
-0.227273    -0.227273    1            1.36364      0           
-0.227273    -0.227273    1            1.37879      0           
-0.227273    -0.227273    1            1.39394      0           
-0.227273    -0.227273    1            1.40909      0           
-0.227273    -0.227273    1            1.42424      0           
-0.227273    -0.227273    1            1.43939      0           
-0.227273    -0.227273    1            1.45455      0           
-0.227273    -0.227273    1            1.4697       0           
-0.227273    -0.227273    1            1.48485      0           
-0.217172    -0.217172    1            0            0.508144    
-0.217172    -0.217172    1            0.0151515    0.480499    
-0.217172    -0.217172    1            0.030303     0.349907    
-0.217172    -0.217172    1            0.0454545    0.22584     
-0.217172    -0.217172    1            0.0606061    0.110864    
-0.217172    -0.217172    1            0.0757576    0.0522371   
-0.217172    -0.217172    1            0.0909091    0.0179774   
-0.217172    -0.217172    1            0.106061     0.0062713   
-0.217172    -0.217172    1            0.121212     0.00134293  
-0.217172    -0.217172    1            0.136364     0.000101124 
-0.217172    -0.217172    1            0.151515     3.09744e-05 
-0.217172    -0.217172    1            0.166667     1.30464e-06 
-0.217172    -0.217172    1            0.181818     4.17979e-08 
-0.217172    -0.217172    1            0.19697      1.43676e-09 
-0.217172    -0.217172    1            0.212121     4.99488e-12 
-0.217172    -0.217172    1            0.227273     1.50196e-12 
-0.217172    -0.217172    1            0.242424     2.65572e-13 
-0.217172    -0.217172    1            0.257576     5.45333e-19 
-0.217172    -0.217172    1            0.272727     6.78267e-16 
-0.217172    -0.217172    1            0.287879     1.17983e-27 
-0.217172    -0.217172    1            0.30303      3.43956e-27 
-0.217172    -0.217172    1            0.318182     2.97203e-34 
-0.217172    -0.217172    1            0.333333     2.85546e-30 
-0.217172    -0.217172    1            0.348485     3.78419e-36 
-0.217172    -0.217172    1            0.363636     1.47133e-45 
-0.217172    -0.217172    1            0.378788     1.5345e-44  
-0.217172    -0.217172    1            0.393939     2.29586e-52 
-0.217172    -0.217172    1            0.409091     1.61494e-47 
-0.217172    -0.217172    1            0.424242     2.22431e-40 
-0.217172    -0.217172    1            0.439394     4.84238e-31 
-0.217172    -0.217172    1            0.454545     3.89982e-19 
-0.217172    -0.217172    1            0.469697     6.93278e-16 
-0.217172    -0.217172    1            0.484848     1.34702e-05 
-0.217172    -0.217172    1            0.5          0.000334472 
-0.217172    -0.217172    1            0.515152     0.00814675  
-0.217172    -0.217172    1            0.530303     0.0265781   
-0.217172    -0.217172    1            0.545455     0.0777309   
-0.217172    -0.217172    1            0.560606     0.147899    
-0.217172    -0.217172    1            0.575758     0.287262    
-0.217172    -0.217172    1            0.590909     0.417685    
-0.217172    -0.217172    1            0.606061     0.462649    
-0.217172    -0.217172    1            0.621212     0.463125    
-0.217172    -0.217172    1            0.636364     0.37608     
-0.217172    -0.217172    1            0.651515     0.214259    
-0.217172    -0.217172    1            0.666667     0.109369    
-0.217172    -0.217172    1            0.681818     0.0510309   
-0.217172    -0.217172    1            0.69697      0.0186032   
-0.217172    -0.217172    1            0.712121     0.00786495  
-0.217172    -0.217172    1            0.727273     0.000238845 
-0.217172    -0.217172    1            0.742424     0.00079804  
-0.217172    -0.217172    1            0.757576     1.12544e-21 
-0.217172    -0.217172    1            0.772727     1.52442e-25 
