        30    100000      2254    13.86     0.04     1.42
        28    100000      2247    13.93     0.04     1.42
        26    100000      2255    14.01     0.04     1.42
        23    100000      2243    14.08     0.04     1.42
        21    100000      2241    14.15     0.04     1.42
        30    100000      2247    14.23     0.04     1.42
        46    100000      2247    14.30     0.04     1.42
       170    100000      2241    14.38     0.04     1.42
       442    100000      2252    14.45     0.04     1.42
      1055    100000      2266    14.53     0.04     1.42
      1528    100000      2238    14.60     0.04     1.42
      2110    100000      2233    14.68     0.04     1.42
      2720    100000      2247    14.75     0.04     1.42
      3432    100000      2261    14.82     0.04     1.42
      3419    100000      2237    14.90     0.04     1.42
      2701    100000      2263    14.97     0.04     1.42
      1664    100000      2258    15.05     0.04     1.42
       930    100000      2245    15.12     0.04     1.42
       402    100000      2248    15.20     0.04     1.42
       196    100000      2247    15.27     0.04     1.42
       112    100000      2251    15.35     0.04     1.42
        67    100000      2256    15.42     0.04     1.42
        42    100000      2262    15.49     0.04     1.42
        44    100000      2247    15.57     0.04     1.42
        32    100000      2257    15.64     0.04     1.42
        41    100000      2241    15.72     0.04     1.42
        32    100000      2250    15.79     0.04     1.42
        32    100000      2254    15.87     0.04     1.42
        27    100000      2246    15.94     0.04     1.42
        29    100000      2239    16.02     0.04     1.42
        28    100000      2236    16.09     0.04     1.42
