        91    100000      2234   -39.19     0.05     4.40
        88    100000      2243   -39.12     0.05     4.40
       100    100000      2249   -39.05     0.05     4.40
       101    100000      2253   -38.98     0.05     4.40
        93    100000      2244   -38.91     0.05     4.40
        86    100000      2252   -38.83     0.05     4.40
        90    100000      2247   -38.76     0.05     4.40
       121    100000      2247   -38.69     0.05     4.40
       194    100000      2266   -38.62     0.05     4.40
       256    100000      2246   -38.55     0.05     4.40
       402    100000      2243   -38.47     0.05     4.40
       495    100000      2252   -38.40     0.05     4.40
       702    100000      2247   -38.33     0.05     4.40
       784    100000      2263   -38.26     0.05     4.40
       705    100000      2250   -38.19     0.05     4.40
       489    100000      2261   -38.11     0.05     4.40
       352    100000      2251   -38.04     0.05     4.40
       178    100000      2240   -37.97     0.05     4.40
       122    100000      2240   -37.90     0.05     4.40
        82    100000      2249   -37.82     0.05     4.40
       106    100000      2242   -37.75     0.05     4.40
       115    100000      2245   -37.68     0.05     4.40
        86    100000      2238   -37.61     0.05     4.40
        89    100000      2241   -37.54     0.05     4.40
        85    100000      2250   -37.46     0.05     4.40
        91    100000      2233   -37.39     0.05     4.40
        84    100000      2241   -37.32     0.05     4.40
       104    100000      2232   -37.25     0.05     4.40
        90    100000      2254   -37.18     0.05     4.40
        90    100000      2262   -37.10     0.05     4.40
        96    100000      2252   -37.03     0.05     4.40
