   0.333   0.333  -0.200        43    100000      2244     9.45   149.16     0.08     0.30     0.29     2.20
   0.333   0.333  -0.198        43    100000      2224     9.45   148.99     0.08     0.31     0.29     2.20
   0.333   0.333  -0.195        42    100000      2241     9.45   148.83     0.08     0.31     0.29     2.20
   0.333   0.333  -0.193        43    100000      2248     9.43   148.68     0.08     0.31     0.29     2.20
   0.333   0.333  -0.190        64    100000      2238     9.43   148.52     0.08     0.31     0.29     2.20
   0.333   0.333  -0.188        44    100000      2241     9.43   148.36     0.08     0.31     0.29     2.20
   0.333   0.333  -0.185        54    100000      2246     9.43   148.20     0.08     0.31     0.29     2.20
   0.333   0.333  -0.183        45    100000      2243     9.41   148.04     0.08     0.31     0.29     2.20
   0.333   0.333  -0.180        62    100000      2249     9.41   147.88     0.08     0.31     0.29     2.20
   0.333   0.333  -0.178        55    100000      2251     9.41   147.72     0.08     0.31     0.29     2.20
   0.333   0.333  -0.175        75    100000      2250     9.41   147.56     0.08     0.31     0.29     2.20
   0.333   0.333  -0.172        98    100000      2255     9.39   147.40     0.08     0.31     0.29     2.20
   0.333   0.333  -0.170        96    100000      2241     9.39   147.24     0.08     0.31     0.29     2.20
   0.333   0.333  -0.168        80    100000      2252     9.39   147.08     0.08     0.31     0.29     2.20
   0.333   0.333  -0.165        98    100000      2261     9.39   146.92     0.08     0.31     0.29     2.20
   0.333   0.333  -0.163        76    100000      2234     9.37   146.76     0.08     0.31     0.29     2.20
   0.333   0.333  -0.160        71    100000      2235     9.37   146.60     0.08     0.31     0.29     2.20
   0.333   0.333  -0.157        88    100000      2238     9.37   146.44     0.08     0.31     0.29     2.20
   0.333   0.333  -0.155        76    100000      2230     9.37   146.28     0.08     0.31     0.29     2.20
   0.333   0.333  -0.153        67    100000      2239     9.35   146.12     0.08     0.31     0.29     2.20
   0.333   0.333  -0.150        68    100000      2250     9.35   145.96     0.08     0.31     0.29     2.20
   0.333   0.333  -0.148        57    100000      2241     9.35   145.80     0.08     0.31     0.29     2.20
   0.333   0.333  -0.145        49    100000      2243     9.35   145.64     0.08     0.32     0.29     2.20
   0.333   0.333  -0.143        66    100000      2242     9.35   145.48     0.08     0.32     0.29     2.20
   0.333   0.333  -0.140        60    100000      2251     9.33   145.32     0.08     0.32     0.29     2.20
   0.333   0.333  -0.138        66    100000      2243     9.33   145.15     0.08     0.32     0.29     2.20
   0.333   0.333  -0.135        58    100000      2232     9.33   144.99     0.08     0.32     0.29     2.20
   0.333   0.333  -0.133        62    100000      2257     9.33   144.83     0.08     0.32     0.29     2.20
   0.333   0.333  -0.130        51    100000      2237     9.33   144.67     0.08     0.32     0.29     2.20
   0.333   0.333  -0.127        67    100000      2254     9.31   144.51     0.08     0.32     0.29     2.20
   0.333   0.333  -0.125        49    100000      2241     9.31   144.35     0.08     0.32     0.29     2.20
   0.333   0.333  -0.123        66    100000      2245     9.31   144.18     0.08     0.32     0.29     2.20
   0.333   0.333  -0.120        51    100000      2231     9.31   144.02     0.08     0.32     0.29     2.20
   0.333   0.333  -0.118        66    100000      2246     9.31   143.86     0.08     0.32     0.29     2.20
   0.333   0.333  -0.115        51    100000      2244     9.29   143.70     0.08     0.32     0.29     2.20
   0.333   0.333  -0.113        38    100000      2256     9.29   143.54     0.08     0.32     0.29     2.20
   0.333   0.333  -0.110        63    100000      2243     9.29   143.37     0.08     0.32     0.29     2.20
   0.333   0.333  -0.108        51    100000      2251     9.29   143.21     0.08     0.32     0.29     2.20
   0.333   0.333  -0.105        45    100000      2238     9.29   143.05     0.08     0.32     0.29     2.20
   0.333   0.333  -0.103        56    100000      2241     9.29   142.89     0.08     0.32     0.29     2.20
   0.333   0.333  -0.100        37    100000      2248     9.27   142.72     0.08     0.32     0.29     2.20
   0.333   0.333  -0.098        57    100000      2241     9.27   142.56     0.08     0.32     0.29     2.20
   0.333   0.333  -0.095        64    100000      2231     9.27   142.40     0.08     0.32     0.29     2.20
   0.333   0.333  -0.093        40    100000      2231     9.27   142.24     0.08     0.32     0.29     2.20
   0.333   0.333  -0.090        55    100000      2247     9.27   142.07     0.08     0.32     0.29     2.20
   0.333   0.333  -0.088        49    100000      2241     9.27   141.91     0.08     0.32     0.29     2.20
   0.333   0.333  -0.085        56    100000      2253     9.27   141.75     0.08     0.32     0.29     2.20
   0.333   0.333  -0.083        51    100000      2241     9.27   141.58     0.08     0.32     0.29     2.20
   0.333   0.333  -0.080        42    100000      2244     9.25   141.42     0.08     0.32     0.29     2.20
   0.333   0.333  -0.078        45    100000      2238     9.25   141.26     0.08     0.32     0.29     2.20
   0.333   0.333  -0.075        46    100000      2248     9.25   141.09     0.08     0.32     0.29     2.20
   0.333   0.333  -0.073        47    100000      2248     9.25   140.93     0.08     0.32     0.29     2.20
   0.333   0.333  -0.070        50    100000      2246     9.25   140.77     0.08     0.32     0.29     2.20
   0.333   0.333  -0.068        44    100000      2245     9.25   140.60     0.08     0.32     0.29     2.20
   0.333   0.333  -0.065        59    100000      2253     9.25   140.44     0.08     0.32     0.29     2.20
   0.333   0.333  -0.062        52    100000      2232     9.25   140.28     0.08     0.32     0.29     2.20
   0.333   0.333  -0.060        45    100000      2235     9.25   140.11     0.08     0.32     0.29     2.20
   0.333   0.333  -0.058        35    100000      2250     9.23   139.95     0.08     0.32     0.29     2.20
   0.333   0.333  -0.055        36    100000      2240     9.23   139.79     0.08     0.32     0.29     2.20
   0.333   0.333  -0.053        40    100000      2243     9.23   139.62     0.08     0.32     0.29     2.20
   0.333   0.333  -0.050        35    100000      2230     9.23   139.46     0.08     0.32     0.29     2.20
   0.333   0.333  -0.047        40    100000      2237     9.23   139.30     0.08     0.32     0.29     2.20
   0.333   0.333  -0.045        44    100000      2245     9.23   139.13     0.08     0.32     0.29     2.20
   0.333   0.333  -0.043        36    100000      2262     9.23   138.97     0.08     0.32     0.29     2.20
   0.333   0.333  -0.040        44    100000      2248     9.23   138.81     0.08     0.32     0.29     2.20
   0.333   0.333  -0.038        46    100000      2254     9.23   138.64     0.08     0.32     0.29     2.20
   0.333   0.333  -0.035        40    100000      2238     9.23   138.48     0.08     0.32     0.29     2.20
   0.333   0.333  -0.033        46    100000      2249     9.23   138.32     0.08     0.32     0.29     2.20
   0.333   0.333  -0.030        41    100000      2236     9.23   138.15     0.08     0.32     0.29     2.20
   0.333   0.333  -0.028        28    100000      2247     9.23   137.99     0.08     0.32     0.29     2.20
   0.333   0.333  -0.025        52    100000      2246     9.23   137.83     0.08     0.32     0.29     2.20
   0.333   0.333  -0.023        35    100000      2255     9.23   137.66     0.08     0.32     0.29     2.20
   0.333   0.333  -0.020        47    100000      2249     9.23   137.50     0.08     0.32     0.29     2.20
   0.333   0.333  -0.018        51    100000      2252     9.23   137.34     0.08     0.32     0.29     2.20
   0.333   0.333  -0.015        30    100000      2240     9.23   137.17     0.08     0.32     0.29     2.20
   0.333   0.333  -0.013        42    100000      2244     9.23   137.01     0.08     0.32     0.29     2.20
   0.333   0.333  -0.010        37    100000      2249     9.23   136.85     0.08     0.32     0.29     2.20
   0.333   0.333  -0.008        35    100000      2240     9.21   136.68     0.08     0.32     0.29     2.20
   0.333   0.333  -0.005        46    100000      2227     9.21   136.52     0.08     0.32     0.29     2.20
   0.333   0.333  -0.003        27    100000      2240     9.21   136.36     0.08     0.32     0.29     2.20
   0.333   0.333  -0.000        42    100000      2257     9.21   136.19     0.08     0.32     0.29     2.20
   0.333   0.333   0.002        45    100000      2250     9.21   136.03     0.08     0.32     0.29     2.20
   0.333   0.333   0.005        36    100000      2246     9.21   135.87     0.08     0.32     0.29     2.20
   0.333   0.333   0.007        33    100000      2240     9.21   135.70     0.08     0.32     0.29     2.20
   0.333   0.333   0.010        45    100000      2237     9.21   135.54     0.08     0.32     0.29     2.20
   0.333   0.333   0.012        48    100000      2249     9.21   135.38     0.08     0.32     0.29     2.20
   0.333   0.333   0.015        46    100000      2258     9.21   135.21     0.08     0.32     0.29     2.20
   0.333   0.333   0.017        46    100000      2256     9.21   135.05     0.08     0.32     0.29     2.20
   0.333   0.333   0.020        43    100000      2238     9.21   134.89     0.08     0.32     0.29     2.20
   0.333   0.333   0.022        48    100000      2250     9.22   134.72     0.08     0.32     0.29     2.20
   0.333   0.333   0.025        41    100000      2246     9.22   134.56     0.08     0.32     0.29     2.20
   0.333   0.333   0.027        38    100000      2241     9.22   134.40     0.08     0.32     0.29     2.20
   0.333   0.333   0.030        46    100000      2252     9.22   134.24     0.08     0.32     0.29     2.20
   0.333   0.333   0.032        52    100000      2257     9.22   134.07     0.08     0.32     0.29     2.20
   0.333   0.333   0.035        49    100000      2242     9.22   133.91     0.08     0.32     0.29     2.20
   0.333   0.333   0.037        36    100000      2228     9.22   133.75     0.08     0.32     0.29     2.20
   0.333   0.333   0.040        38    100000      2243     9.22   133.59     0.08     0.32     0.29     2.20
   0.333   0.333   0.042        47    100000      2241     9.22   133.42     0.08     0.32     0.29     2.20
   0.333   0.333   0.045        41    100000      2251     9.22   133.26     0.08     0.32     0.29     2.20
   0.333   0.333   0.047        40    100000      2240     9.24   133.10     0.08     0.32     0.29     2.20
   0.333   0.333   0.050        40    100000      2253     9.24   132.94     0.08     0.32     0.29     2.20
   0.333   0.333   0.052        46    100000      2246     9.24   132.78     0.08     0.32     0.29     2.20
   0.333   0.333   0.055        44    100000      2245     9.24   132.61     0.08     0.32     0.29     2.20
   0.333   0.333   0.057        58    100000      2233     9.24   132.45     0.08     0.32     0.29     2.20
   0.333   0.333   0.060        38    100000      2248     9.24   132.29     0.08     0.32     0.29     2.20
   0.333   0.333   0.062        45    100000      2248     9.24   132.13     0.08     0.32     0.29     2.20
   0.333   0.333   0.065        37    100000      2244     9.24   131.97     0.08     0.32     0.29     2.20
   0.333   0.333   0.067        28    100000      2247     9.24   131.81     0.08     0.32     0.29     2.20
   0.333   0.333   0.070        46    100000      2253     9.24   131.65     0.08     0.32     0.29     2.20
   0.333   0.333   0.073        53    100000      2259     9.24   131.48     0.08     0.32     0.29     2.20
   0.333   0.333   0.075        39    100000      2244     9.26   131.32     0.08     0.32     0.29     2.20
   0.333   0.333   0.078        55    100000      2245     9.26   131.16     0.08     0.32     0.29     2.20
   0.333   0.333   0.080        53    100000      2253     9.26   131.00     0.08     0.32     0.29     2.20
   0.333   0.333   0.082        44    100000      2239     9.26   130.84     0.08     0.32     0.29     2.20
   0.333   0.333   0.085        54    100000      2236     9.26   130.68     0.08     0.31     0.29     2.20
   0.333   0.333   0.087        41    100000      2246     9.26   130.52     0.08     0.31     0.29     2.20
