       282    400000      8953  -176.74     1.19     0.00
       284    400000      9000  -176.66     1.19     0.00
       292    400000      8981  -176.58     1.19     0.00
       266    400000      8974  -176.51     1.19     0.00
       296    400000      8983  -176.43     1.19     0.00
       254    400000      8982  -176.35     1.19     0.00
       264    400000      8971  -176.28     1.19     0.00
       264    400000      9002  -176.20     1.19     0.00
       277    400000      8966  -176.13     1.19     0.00
       286    400000      8984  -176.05     1.19     0.00
       287    400000      8990  -175.97     1.19     0.00
       290    400000      8988  -175.90     1.19     0.00
       292    400000      8959  -175.82     1.19     0.00
       303    400000      9000  -175.74     1.19     0.00
       298    400000      8974  -175.67     1.19     0.00
       277    400000      8958  -175.59     1.19     0.00
       276    400000      8940  -175.51     1.19     0.00
       290    400000      8983  -175.44     1.19     0.00
       269    400000      8975  -175.36     1.19     0.00
       276    400000      8966  -175.28     1.19     0.00
       249    400000      8986  -175.21     1.19     0.00
       286    400000      8959  -175.13     1.19     0.00
       272    400000      8956  -175.05     1.19     0.00
       293    400000      9003  -174.98     1.19     0.00
       306    400000      8975  -174.90     1.19     0.00
       293    400000      8983  -174.83     1.19     0.00
       262    400000      8974  -174.75     1.19     0.00
       266    400000      9003  -174.67     1.19     0.00
       268    400000      8984  -174.60     1.19     0.00
       274    400000      8977  -174.52     1.19     0.00
       269    400000      8995  -174.44     1.19     0.00
