       643    100000      2250   -80.03     0.04     1.50
       550    100000      2236   -79.96     0.04     1.50
       573    100000      2230   -79.90     0.04     1.50
       630    100000      2242   -79.83     0.04     1.50
       557    100000      2243   -79.76     0.04     1.50
       589    100000      2264   -79.69     0.04     1.50
       588    100000      2261   -79.63     0.04     1.50
       625    100000      2243   -79.56     0.04     1.50
       762    100000      2234   -79.49     0.04     1.50
      1064    100000      2243   -79.42     0.04     1.50
      1281    100000      2230   -79.36     0.04     1.50
      1701    100000      2231   -79.29     0.04     1.50
      2242    100000      2241   -79.22     0.04     1.50
      2725    100000      2237   -79.15     0.04     1.50
      3019    100000      2245   -79.09     0.04     1.50
      2842    100000      2237   -79.02     0.04     1.50
      2265    100000      2253   -78.95     0.04     1.50
      1520    100000      2242   -78.88     0.04     1.50
      1058    100000      2248   -78.82     0.04     1.50
       790    100000      2228   -78.75     0.04     1.50
       672    100000      2228   -78.68     0.04     1.50
       596    100000      2243   -78.61     0.04     1.50
       674    100000      2250   -78.54     0.04     1.50
       589    100000      2258   -78.48     0.04     1.50
       552    100000      2237   -78.41     0.04     1.50
       584    100000      2243   -78.34     0.04     1.50
       584    100000      2240   -78.27     0.04     1.50
       611    100000      2234   -78.21     0.04     1.50
       589    100000      2232   -78.14     0.04     1.50
       580    100000      2233   -78.07     0.04     1.50
       604    100000      2242   -78.00     0.04     1.50
