       535    100000      2241    33.22     0.03     1.50
       609    100000      2241    33.28     0.03     1.50
       606    100000      2226    33.35     0.03     1.50
       571    100000      2235    33.42     0.03     1.50
       631    100000      2249    33.49     0.03     1.50
       593    100000      2239    33.55     0.03     1.50
       619    100000      2241    33.62     0.03     1.50
       568    100000      2243    33.69     0.03     1.50
       726    100000      2235    33.76     0.03     1.50
       858    100000      2250    33.82     0.03     1.50
      1122    100000      2232    33.89     0.03     1.50
      1418    100000      2236    33.96     0.03     1.50
      1862    100000      2235    34.03     0.03     1.50
      2175    100000      2255    34.09     0.03     1.50
      2754    100000      2247    34.16     0.03     1.50
      2824    100000      2261    34.23     0.03     1.50
      2660    100000      2253    34.30     0.03     1.50
      2139    100000      2265    34.36     0.03     1.50
      1319    100000      2250    34.43     0.03     1.50
       900    100000      2219    34.50     0.03     1.50
       752    100000      2232    34.57     0.03     1.50
       640    100000      2254    34.63     0.03     1.50
       644    100000      2236    34.70     0.03     1.50
       596    100000      2235    34.77     0.03     1.50
       577    100000      2238    34.84     0.03     1.50
       608    100000      2225    34.90     0.03     1.50
       572    100000      2235    34.97     0.03     1.50
       607    100000      2224    35.04     0.03     1.50
       591    100000      2240    35.11     0.03     1.50
       586    100000      2247    35.18     0.03     1.50
       598    100000      2242    35.24     0.03     1.50
