        15    100000      2244   128.56     0.04     1.50
        22    100000      2248   128.65     0.04     1.50
        24    100000      2258   128.73     0.04     1.50
        26    100000      2226   128.81     0.04     1.50
        17    100000      2261   128.89     0.04     1.50
        17    100000      2233   128.98     0.04     1.50
        23    100000      2233   129.06     0.04     1.50
        20    100000      2230   129.14     0.04     1.50
        30    100000      2236   129.22     0.04     1.50
        19    100000      2237   129.31     0.04     1.50
        27    100000      2257   129.39     0.04     1.50
        36    100000      2249   129.47     0.04     1.50
        24    100000      2223   129.55     0.04     1.50
        42    100000      2235   129.64     0.04     1.50
        29    100000      2248   129.72     0.04     1.50
        26    100000      2245   129.80     0.04     1.50
        31    100000      2228   129.88     0.04     1.50
        22    100000      2248   129.97     0.04     1.50
        20    100000      2241   130.05     0.04     1.50
        22    100000      2239   130.13     0.04     1.50
        17    100000      2240   130.21     0.04     1.50
        28    100000      2244   130.30     0.04     1.50
        21    100000      2230   130.38     0.04     1.50
        17    100000      2246   130.46     0.04     1.50
        22    100000      2235   130.54     0.04     1.50
        26    100000      2224   130.63     0.04     1.50
        21    100000      2232   130.71     0.04     1.50
        33    100000      2247   130.79     0.04     1.50
        24    100000      2240   130.87     0.04     1.50
        23    100000      2249   130.96     0.04     1.50
        24    100000      2242   131.04     0.04     1.50
