       309    400000      8991    -0.84     0.04     0.00
       315    400000      8975    -0.77     0.04     0.00
       298    400000      9010    -0.70     0.04     0.00
       295    400000      8979    -0.63     0.04     0.00
       346    400000      8960    -0.56     0.04     0.00
       328    400000      9006    -0.49     0.04     0.00
       311    400000      9002    -0.42     0.04     0.00
       306    400000      8983    -0.35     0.04     0.00
       341    400000      8972    -0.28     0.04     0.00
       327    400000      8981    -0.21     0.04     0.00
       327    400000      8983    -0.13     0.04     0.00
       354    400000      8987    -0.06     0.04     0.00
       394    400000      8977     0.01     0.04     0.00
       357    400000      8971     0.08     0.04     0.00
       401    400000      8966     0.15     0.04     0.00
       374    400000      8977     0.22     0.04     0.00
       341    400000      8974     0.29     0.04     0.00
       320    400000      8991     0.36     0.04     0.00
       323    400000      8993     0.43     0.04     0.00
       322    400000      9002     0.50     0.04     0.00
       303    400000      8967     0.57     0.04     0.00
       319    400000      9018     0.64     0.04     0.00
       288    400000      8972     0.71     0.04     0.00
       287    400000      8996     0.78     0.04     0.00
       286    400000      8973     0.86     0.04     0.00
       306    400000      9005     0.93     0.04     0.00
       307    400000      8991     1.00     0.04     0.00
       310    400000      8999     1.07     0.04     0.00
       303    400000      8977     1.14     0.04     0.00
       295    400000      8980     1.21     0.04     0.00
       274    400000      9015     1.28     0.04     0.00
