        82    100000      2233   -78.98     0.04     1.50
        84    100000      2234   -78.90     0.04     1.50
        89    100000      2254   -78.83     0.04     1.50
       109    100000      2264   -78.75     0.04     1.50
        91    100000      2232   -78.67     0.04     1.50
        96    100000      2225   -78.60     0.04     1.50
       107    100000      2233   -78.52     0.04     1.50
        84    100000      2245   -78.44     0.04     1.50
       139    100000      2254   -78.36     0.04     1.50
       186    100000      2223   -78.29     0.04     1.50
       202    100000      2233   -78.21     0.04     1.50
       341    100000      2237   -78.13     0.04     1.50
       337    100000      2232   -78.05     0.04     1.50
       486    100000      2246   -77.98     0.04     1.50
       428    100000      2250   -77.90     0.04     1.50
       282    100000      2251   -77.82     0.04     1.50
       212    100000      2240   -77.75     0.04     1.50
       184    100000      2239   -77.67     0.04     1.50
       137    100000      2227   -77.59     0.04     1.50
       115    100000      2245   -77.51     0.04     1.50
        83    100000      2238   -77.44     0.04     1.50
       104    100000      2244   -77.36     0.04     1.50
        83    100000      2240   -77.28     0.04     1.50
       106    100000      2233   -77.21     0.04     1.50
        99    100000      2241   -77.13     0.04     1.50
        86    100000      2242   -77.05     0.04     1.50
        96    100000      2259   -76.97     0.04     1.50
        88    100000      2246   -76.90     0.04     1.50
        90    100000      2250   -76.82     0.04     1.50
        89    100000      2237   -76.74     0.04     1.50
        84    100000      2246   -76.66     0.04     1.50
