        42    100000      2240   149.21     0.04     1.50
        43    100000      2238   149.28     0.04     1.50
        42    100000      2224   149.35     0.04     1.50
        43    100000      2240   149.42     0.04     1.50
        39    100000      2237   149.49     0.04     1.50
        40    100000      2236   149.56     0.04     1.50
        36    100000      2250   149.63     0.04     1.50
        40    100000      2238   149.70     0.04     1.50
        68    100000      2242   149.77     0.04     1.50
        98    100000      2236   149.84     0.04     1.50
       143    100000      2237   149.91     0.04     1.50
       187    100000      2239   149.99     0.04     1.50
       273    100000      2240   150.06     0.04     1.50
       347    100000      2259   150.13     0.04     1.50
       434    100000      2237   150.20     0.04     1.50
       506    100000      2228   150.27     0.04     1.50
       466    100000      2235   150.34     0.04     1.50
       296    100000      2247   150.41     0.04     1.50
       184    100000      2251   150.48     0.04     1.50
       103    100000      2237   150.55     0.04     1.50
        77    100000      2239   150.62     0.04     1.50
        51    100000      2239   150.69     0.04     1.50
        45    100000      2254   150.76     0.04     1.50
        50    100000      2238   150.83     0.04     1.50
        42    100000      2236   150.90     0.04     1.50
        41    100000      2255   150.97     0.04     1.50
        48    100000      2224   151.04     0.04     1.50
        53    100000      2241   151.12     0.04     1.50
        54    100000      2243   151.19     0.04     1.50
        45    100000      2227   151.26     0.04     1.50
        32    100000      2251   151.33     0.04     1.50
