   0.070   0.070   0.500        65    100000      2246     5.59    64.64     0.02     0.04     0.04     2.20
   0.070   0.070   0.510        82    100000      2257     5.70    64.31     0.02     0.05     0.04     2.20
   0.070   0.070   0.520        66    100000      2251     5.80    64.01     0.02     0.04     0.04     2.20
   0.070   0.070   0.530        66    100000      2228     5.90    63.72     0.02     0.04     0.04     2.20
   0.070   0.070   0.540        76    100000      2252     6.00    63.44     0.02     0.04     0.04     2.20
   0.070   0.070   0.550        76    100000      2250     6.09    63.17     0.02     0.04     0.04     2.20
   0.070   0.070   0.560        80    100000      2256     6.19    62.91     0.02     0.04     0.04     2.20
   0.070   0.070   0.570        60    100000      2246     6.29    62.66     0.02     0.04     0.04     2.20
   0.070   0.070   0.580        66    100000      2255     6.39    62.42     0.02     0.04     0.04     2.20
   0.070   0.070   0.590        66    100000      2256     6.49    62.19     0.02     0.04     0.04     2.20
   0.070   0.070   0.600        62    100000      2249     6.59    61.97     0.02     0.04     0.04     2.20
   0.070   0.070   0.610        75    100000      2242     6.70    61.75     0.02     0.04     0.04     2.20
   0.070   0.070   0.620        69    100000      2243     6.80    61.55     0.02     0.04     0.04     2.20
   0.070   0.070   0.630        58    100000      2237     6.90    61.35     0.02     0.04     0.04     2.20
   0.070   0.070   0.640        53    100000      2247     7.00    61.16     0.02     0.04     0.04     2.20
   0.070   0.070   0.650        67    100000      2241     7.10    60.97     0.02     0.04     0.04     2.20
   0.070   0.070   0.660        45    100000      2237     7.20    60.80     0.02     0.04     0.04     2.20
   0.070   0.070   0.670        54    100000      2251     7.30    60.62     0.02     0.04     0.04     2.20
   0.070   0.070   0.680        60    100000      2250     7.40    60.46     0.02     0.04     0.04     2.20
   0.070   0.070   0.690        54    100000      2246     7.50    60.30     0.02     0.04     0.04     2.20
   0.070   0.070   0.700        60    100000      2238     7.61    60.15     0.02     0.04     0.04     2.20
   0.070   0.070   0.710        40    100000      2236     7.71    60.00     0.02     0.04     0.04     2.20
   0.070   0.070   0.720        45    100000      2239     7.81    59.86     0.02     0.04     0.04     2.20
   0.070   0.070   0.730        48    100000      2255     7.91    59.72     0.02     0.04     0.04     2.20
   0.070   0.070   0.740        60    100000      2255     8.01    59.58     0.02     0.04     0.04     2.20
   0.070   0.070   0.750        37    100000      2243     8.12    59.46     0.02     0.04     0.04     2.20
   0.070   0.070   0.760        53    100000      2257     8.22    59.33     0.02     0.04     0.04     2.20
   0.070   0.070   0.770        48    100000      2242     8.32    59.21     0.02     0.04     0.04     2.20
   0.070   0.070   0.780        57    100000      2230     8.42    59.10     0.02     0.04     0.04     2.20
   0.070   0.070   0.790        60    100000      2250     8.53    58.99     0.02     0.04     0.04     2.20
   0.070   0.070   0.800        34    100000      2254     8.63    58.88     0.02     0.04     0.04     2.20
   0.070   0.070   0.810        41    100000      2262     8.73    58.78     0.02     0.04     0.04     2.20
   0.070   0.070   0.820        47    100000      2239     8.83    58.68     0.02     0.04     0.04     2.20
   0.070   0.070   0.830        48    100000      2259     8.94    58.58     0.02     0.04     0.04     2.20
   0.070   0.070   0.840        38    100000      2261     9.04    58.49     0.02     0.04     0.04     2.20
   0.070   0.070   0.850        40    100000      2248     9.14    58.40     0.02     0.04     0.04     2.20
   0.070   0.070   0.860        34    100000      2255     9.24    58.31     0.02     0.04     0.04     2.20
   0.070   0.070   0.870        33    100000      2231     9.35    58.24     0.02     0.04     0.04     2.20
   0.070   0.070   0.880        36    100000      2239     9.45    58.14     0.02     0.04     0.04     2.20
   0.070   0.070   0.890        50    100000      2250     9.55    58.07     0.02     0.04     0.04     2.20
   0.070   0.070   0.900        43    100000      2260     9.66    57.99     0.02     0.04     0.04     2.20
   0.070   0.070   0.910        41    100000      2249     9.76    57.92     0.02     0.04     0.04     2.20
   0.070   0.070   0.920        50    100000      2247     9.86    57.85     0.02     0.04     0.04     2.20
   0.070   0.070   0.930        32    100000      2254     9.97    57.78     0.02     0.04     0.04     2.20
   0.070   0.070   0.940        45    100000      2239    10.07    57.72     0.02     0.04     0.04     2.20
   0.070   0.070   0.950        45    100000      2252    10.17    57.66     0.02     0.04     0.04     2.20
   0.070   0.070   0.960        35    100000      2237    10.28    57.60     0.02     0.04     0.04     2.20
   0.070   0.070   0.970        41    100000      2244    10.38    57.54     0.02     0.04     0.04     2.20
   0.070   0.070   0.980        44    100000      2249    10.48    57.48     0.02     0.04     0.04     2.20
   0.070   0.070   0.990        48    100000      2233    10.59    57.43     0.02     0.04     0.04     2.20
   0.070   0.070   1.000        30    100000      2247    10.69    57.38     0.02     0.04     0.04     2.20
