        59    100000      2236   -76.72     1.18     0.00
        50    100000      2249   -76.65     1.18     0.00
        52    100000      2240   -76.58     1.18     0.00
        49    100000      2249   -76.51     1.18     0.00
        49    100000      2257   -76.44     1.18     0.00
        50    100000      2268   -76.37     1.18     0.00
        59    100000      2244   -76.30     1.18     0.00
       114    100000      2249   -76.23     1.18     0.00
       211    100000      2252   -76.16     1.18     0.00
       361    100000      2245   -76.09     1.18     0.00
       452    100000      2240   -76.02     1.18     0.00
       748    100000      2244   -75.95     1.18     0.00
       873    100000      2241   -75.88     1.18     0.00
       906    100000      2238   -75.81     1.18     0.00
       820    100000      2246   -75.74     1.18     0.00
       564    100000      2244   -75.67     1.18     0.00
       280    100000      2243   -75.60     1.18     0.00
       175    100000      2237   -75.53     1.18     0.00
       118    100000      2247   -75.46     1.18     0.00
        75    100000      2235   -75.39     1.18     0.00
        55    100000      2246   -75.32     1.18     0.00
        63    100000      2250   -75.25     1.18     0.00
        42    100000      2254   -75.17     1.18     0.00
        56    100000      2243   -75.10     1.18     0.00
        60    100000      2253   -75.03     1.18     0.00
        53    100000      2244   -74.96     1.18     0.00
        59    100000      2231   -74.89     1.18     0.00
        53    100000      2228   -74.82     1.18     0.00
        37    100000      2249   -74.75     1.18     0.00
        36    100000      2250   -74.68     1.18     0.00
        56    100000      2241   -74.61     1.18     0.00
