0.333,0.333,0.5,19.0,100000.0,2152.0,10.52,71.38,0.11,0.05,0.05,3.6,
0.333,0.333,0.502,16.0,100000.0,2146.0,10.54,71.51,0.11,0.05,0.05,3.6,
0.333,0.333,0.505,23.0,100000.0,2138.0,10.54,71.63,0.11,0.05,0.05,3.6,
0.333,0.333,0.507,17.0,100000.0,2147.0,10.57,71.77,0.11,0.05,0.05,3.6,
0.333,0.333,0.51,29.0,100000.0,2138.0,10.57,71.89,0.11,0.06,0.05,3.6,
0.333,0.333,0.512,35.0,100000.0,2160.0,10.59,72.03,0.11,0.06,0.05,3.6,
0.333,0.333,0.515,17.0,100000.0,2151.0,10.61,72.15,0.11,0.05,0.05,3.6,
0.333,0.333,0.517,24.0,100000.0,2147.0,10.61,72.28,0.11,0.05,0.05,3.6,
0.333,0.333,0.52,26.0,100000.0,2144.0,10.63,72.41,0.11,0.05,0.05,3.6,
0.333,0.333,0.522,22.0,100000.0,2164.0,10.65,72.54,0.11,0.05,0.05,3.6,
0.333,0.333,0.525,29.0,100000.0,2145.0,10.65,72.66,0.11,0.06,0.05,3.6,
0.333,0.333,0.527,10.0,100000.0,2150.0,10.67,72.79,0.11,0.06,0.05,3.6,
0.333,0.333,0.53,17.0,100000.0,2157.0,10.69,72.92,0.11,0.05,0.05,3.6,
0.333,0.333,0.533,23.0,100000.0,2153.0,10.69,73.04,0.11,0.05,0.05,3.6,
0.333,0.333,0.535,25.0,100000.0,2144.0,10.71,73.17,0.11,0.05,0.05,3.6,
0.333,0.333,0.538,27.0,100000.0,2139.0,10.73,73.29,0.11,0.05,0.05,3.6,
0.333,0.333,0.54,17.0,100000.0,2149.0,10.73,73.41,0.11,0.06,0.05,3.6,
0.333,0.333,0.543,23.0,100000.0,2148.0,10.75,73.54,0.11,0.05,0.05,3.6,
0.333,0.333,0.545,15.0,100000.0,2139.0,10.77,73.67,0.11,0.05,0.05,3.6,
0.333,0.333,0.548,22.0,100000.0,2149.0,10.77,73.79,0.11,0.05,0.05,3.6,
0.333,0.333,0.55,18.0,100000.0,2157.0,10.8,73.92,0.11,0.05,0.05,3.6,
0.333,0.333,0.553,23.0,100000.0,2152.0,10.8,74.04,0.11,0.05,0.05,3.6,
0.333,0.333,0.555,18.0,100000.0,2166.0,10.82,74.17,0.11,0.05,0.05,3.6,
0.333,0.333,0.558,27.0,100000.0,2148.0,10.84,74.29,0.09,0.05,0.05,3.6,
0.333,0.333,0.56,31.0,100000.0,2143.0,10.84,74.41,0.09,0.05,0.05,3.6,
0.333,0.333,0.562,23.0,100000.0,2138.0,10.87,74.54,0.09,0.05,0.05,3.6,
0.333,0.333,0.565,19.0,100000.0,2159.0,10.87,74.66,0.09,0.05,0.05,3.6,
0.333,0.333,0.567,21.0,100000.0,2153.0,10.89,74.78,0.09,0.05,0.05,3.6,
0.333,0.333,0.57,28.0,100000.0,2148.0,10.91,74.9,0.09,0.05,0.05,3.6,
0.333,0.333,0.572,22.0,100000.0,2153.0,10.91,75.02,0.09,0.06,0.05,3.6,
0.333,0.333,0.575,28.0,100000.0,2152.0,10.94,75.15,0.09,0.06,0.05,3.6,
0.333,0.333,0.577,25.0,100000.0,2146.0,10.94,75.27,0.09,0.06,0.05,3.6,
0.333,0.333,0.58,21.0,100000.0,2143.0,10.96,75.39,0.09,0.06,0.05,3.6,
0.333,0.333,0.582,26.0,100000.0,2149.0,10.98,75.51,0.09,0.05,0.05,3.6,
0.333,0.333,0.585,27.0,100000.0,2155.0,10.98,75.63,0.09,0.05,0.05,3.6,
0.333,0.333,0.587,33.0,100000.0,2150.0,11.01,75.75,0.09,0.05,0.05,3.6,
0.333,0.333,0.59,11.0,100000.0,2152.0,11.01,75.87,0.09,0.05,0.05,3.6,
0.333,0.333,0.592,26.0,100000.0,2142.0,11.04,75.99,0.09,0.05,0.05,3.6,
0.333,0.333,0.595,28.0,100000.0,2146.0,11.04,76.11,0.09,0.05,0.05,3.6,
0.333,0.333,0.597,27.0,100000.0,2153.0,11.07,76.23,0.09,0.05,0.05,3.6,
0.333,0.333,0.6,34.0,100000.0,2145.0,11.07,76.35,0.09,0.05,0.05,3.6,
0.333,0.333,0.603,31.0,100000.0,2151.0,11.1,76.46,0.09,0.05,0.05,3.6,
0.333,0.333,0.605,19.0,100000.0,2146.0,11.1,76.58,0.09,0.05,0.05,3.6,
0.333,0.333,0.608,24.0,100000.0,2154.0,11.13,76.7,0.09,0.05,0.05,3.6,
0.333,0.333,0.61,31.0,100000.0,2154.0,11.13,76.82,0.09,0.05,0.05,3.6,
0.333,0.333,0.613,29.0,100000.0,2147.0,11.16,76.93,0.09,0.05,0.05,3.6,
0.333,0.333,0.615,29.0,100000.0,2143.0,11.16,77.05,0.09,0.05,0.05,3.6,
