0.333,0.333,0.5,21.0,100000.0,2160.0,10.52,71.37,0.11,0.06,0.06,1.8,
0.333,0.333,0.502,28.0,100000.0,2136.0,10.53,71.51,0.11,0.06,0.06,1.8,
0.333,0.333,0.505,22.0,100000.0,2165.0,10.55,71.64,0.11,0.06,0.06,1.8,
0.333,0.333,0.507,16.0,100000.0,2158.0,10.57,71.77,0.11,0.06,0.06,1.8,
0.333,0.333,0.51,16.0,100000.0,2140.0,10.57,71.9,0.11,0.06,0.06,1.8,
0.333,0.333,0.512,16.0,100000.0,2150.0,10.59,72.03,0.11,0.06,0.06,1.8,
0.333,0.333,0.515,19.0,100000.0,2171.0,10.61,72.15,0.11,0.07,0.06,1.8,
0.333,0.333,0.517,15.0,100000.0,2146.0,10.61,72.28,0.11,0.07,0.06,1.8,
0.333,0.333,0.52,20.0,100000.0,2151.0,10.63,72.41,0.11,0.07,0.06,1.8,
0.333,0.333,0.522,28.0,100000.0,2148.0,10.65,72.54,0.11,0.07,0.06,1.8,
0.333,0.333,0.525,22.0,100000.0,2159.0,10.65,72.66,0.11,0.07,0.06,1.8,
0.333,0.333,0.527,30.0,100000.0,2159.0,10.67,72.79,0.11,0.07,0.06,1.8,
0.333,0.333,0.53,21.0,100000.0,2130.0,10.69,72.92,0.11,0.07,0.06,1.8,
0.333,0.333,0.533,28.0,100000.0,2156.0,10.69,73.04,0.11,0.07,0.06,1.8,
0.333,0.333,0.535,23.0,100000.0,2178.0,10.71,73.17,0.11,0.07,0.06,1.8,
0.333,0.333,0.538,18.0,100000.0,2147.0,10.73,73.29,0.11,0.07,0.06,1.8,
0.333,0.333,0.54,18.0,100000.0,2144.0,10.73,73.41,0.11,0.07,0.06,1.8,
0.333,0.333,0.543,27.0,100000.0,2143.0,10.75,73.54,0.11,0.07,0.06,1.8,
0.333,0.333,0.545,29.0,100000.0,2138.0,10.77,73.67,0.11,0.07,0.06,1.8,
0.333,0.333,0.548,26.0,100000.0,2155.0,10.77,73.79,0.11,0.07,0.06,1.8,
0.333,0.333,0.55,26.0,100000.0,2142.0,10.8,73.91,0.11,0.07,0.06,1.8,
0.333,0.333,0.553,14.0,100000.0,2164.0,10.8,74.03,0.11,0.07,0.06,1.8,
0.333,0.333,0.555,21.0,100000.0,2159.0,10.82,74.17,0.11,0.07,0.06,1.8,
0.333,0.333,0.558,20.0,100000.0,2157.0,10.84,74.29,0.09,0.07,0.06,1.8,
0.333,0.333,0.56,26.0,100000.0,2139.0,10.84,74.41,0.09,0.06,0.06,1.8,
0.333,0.333,0.562,22.0,100000.0,2163.0,10.87,74.54,0.09,0.06,0.06,1.8,
0.333,0.333,0.565,18.0,100000.0,2146.0,10.87,74.66,0.09,0.06,0.06,1.8,
0.333,0.333,0.567,23.0,100000.0,2152.0,10.89,74.78,0.09,0.06,0.06,1.8,
0.333,0.333,0.57,20.0,100000.0,2147.0,10.91,74.9,0.09,0.06,0.06,1.8,
0.333,0.333,0.572,23.0,100000.0,2152.0,10.91,75.03,0.09,0.06,0.06,1.8,
0.333,0.333,0.575,20.0,100000.0,2146.0,10.94,75.15,0.09,0.07,0.06,1.8,
0.333,0.333,0.577,28.0,100000.0,2161.0,10.94,75.27,0.09,0.07,0.06,1.8,
0.333,0.333,0.58,25.0,100000.0,2156.0,10.96,75.39,0.09,0.07,0.06,1.8,
0.333,0.333,0.582,32.0,100000.0,2149.0,10.98,75.51,0.09,0.07,0.06,1.8,
0.333,0.333,0.585,18.0,100000.0,2149.0,10.98,75.63,0.09,0.06,0.06,1.8,
0.333,0.333,0.587,24.0,100000.0,2156.0,11.01,75.75,0.09,0.06,0.06,1.8,
0.333,0.333,0.59,21.0,100000.0,2154.0,11.01,75.87,0.09,0.06,0.06,1.8,
0.333,0.333,0.592,28.0,100000.0,2160.0,11.04,75.99,0.09,0.06,0.06,1.8,
0.333,0.333,0.595,25.0,100000.0,2148.0,11.04,76.11,0.09,0.06,0.06,1.8,
0.333,0.333,0.597,28.0,100000.0,2152.0,11.07,76.23,0.09,0.06,0.06,1.8,
0.333,0.333,0.6,18.0,100000.0,2148.0,11.07,76.35,0.09,0.06,0.06,1.8,
0.333,0.333,0.603,24.0,100000.0,2151.0,11.1,76.47,0.09,0.06,0.06,1.8,
0.333,0.333,0.605,28.0,100000.0,2146.0,11.1,76.57,0.09,0.06,0.06,1.8,
0.333,0.333,0.608,26.0,100000.0,2149.0,11.13,76.7,0.09,0.06,0.06,1.8,
0.333,0.333,0.61,25.0,100000.0,2143.0,11.13,76.82,0.09,0.06,0.06,1.8,
0.333,0.333,0.613,27.0,100000.0,2144.0,11.16,76.93,0.09,0.06,0.06,1.8,
0.333,0.333,0.615,34.0,100000.0,2146.0,11.16,77.05,0.09,0.07,0.06,1.8,
0.333,0.333,0.618,25.0,100000.0,2155.0,11.19,77.17,0.09,0.07,0.06,1.8,
0.333,0.333,0.62,21.0,100000.0,2153.0,11.19,77.28,0.09,0.06,0.06,1.8,
0.333,0.333,0.623,30.0,100000.0,2149.0,11.22,77.4,0.09,0.06,0.06,1.8,
0.333,0.333,0.625,19.0,100000.0,2151.0,11.22,77.52,0.09,0.06,0.06,1.8,
0.333,0.333,0.627,26.0,100000.0,2155.0,11.25,77.62,0.09,0.06,0.06,1.8,
0.333,0.333,0.63,29.0,100000.0,2158.0,11.25,77.75,0.09,0.06,0.06,1.8,
0.333,0.333,0.632,32.0,100000.0,2162.0,11.28,77.86,0.09,0.06,0.06,1.8,
0.333,0.333,0.635,22.0,100000.0,2144.0,11.28,77.98,0.09,0.06,0.06,1.8,
0.333,0.333,0.637,22.0,100000.0,2168.0,11.31,78.09,0.09,0.06,0.06,1.8,
0.333,0.333,0.64,16.0,100000.0,2165.0,11.31,78.21,0.09,0.06,0.06,1.8,
0.333,0.333,0.642,23.0,100000.0,2137.0,11.34,78.32,0.09,0.06,0.06,1.8,
0.333,0.333,0.645,21.0,100000.0,2142.0,11.34,78.44,0.09,0.06,0.06,1.8,
0.333,0.333,0.647,23.0,100000.0,2154.0,11.37,78.55,0.09,0.06,0.06,1.8,
0.333,0.333,0.65,22.0,100000.0,2150.0,11.37,78.66,0.09,0.06,0.06,1.8,
0.333,0.333,0.653,28.0,100000.0,2148.0,11.4,78.78,0.09,0.06,0.06,1.8,
0.333,0.333,0.655,19.0,100000.0,2140.0,11.42,78.89,0.09,0.06,0.06,1.8,
0.333,0.333,0.658,30.0,100000.0,2164.0,11.42,79.0,0.09,0.06,0.06,1.8,
0.333,0.333,0.66,25.0,100000.0,2150.0,11.45,79.1,0.09,0.06,0.06,1.8,
0.333,0.333,0.663,32.0,100000.0,2166.0,11.45,79.22,0.09,0.06,0.06,1.8,
0.333,0.333,0.665,15.0,100000.0,2161.0,11.48,79.34,0.09,0.06,0.06,1.8,
0.333,0.333,0.668,29.0,100000.0,2154.0,11.48,79.45,0.09,0.06,0.06,1.8,
0.333,0.333,0.67,33.0,100000.0,2153.0,11.51,79.56,0.09,0.06,0.06,1.8,
0.333,0.333,0.673,37.0,100000.0,2165.0,11.53,79.66,0.09,0.06,0.06,1.8,
0.333,0.333,0.675,22.0,100000.0,2156.0,11.53,79.77,0.09,0.06,0.06,1.8,
0.333,0.333,0.678,23.0,100000.0,2148.0,11.56,79.89,0.09,0.06,0.06,1.8,
0.333,0.333,0.68,24.0,100000.0,2142.0,11.56,80.0,0.09,0.06,0.06,1.8,
0.333,0.333,0.683,20.0,100000.0,2144.0,11.59,80.1,0.09,0.06,0.06,1.8,
0.333,0.333,0.685,20.0,100000.0,2153.0,11.61,80.22,0.09,0.06,0.06,1.8,
0.333,0.333,0.688,36.0,100000.0,2147.0,11.61,80.33,0.09,0.07,0.06,1.8,
0.333,0.333,0.69,28.0,100000.0,2156.0,11.64,80.44,0.09,0.07,0.06,1.8,
0.333,0.333,0.692,22.0,100000.0,2143.0,11.64,80.55,0.09,0.06,0.06,1.8,
0.333,0.333,0.695,29.0,100000.0,2157.0,11.67,80.65,0.09,0.06,0.06,1.8,
0.333,0.333,0.697,32.0,100000.0,2153.0,11.69,80.76,0.09,0.06,0.06,1.8,
0.333,0.333,0.7,25.0,100000.0,2147.0,11.69,80.87,0.09,0.06,0.06,1.8,
0.333,0.333,0.702,24.0,100000.0,2144.0,11.72,80.98,0.09,0.07,0.06,1.8,
0.333,0.333,0.705,30.0,100000.0,2155.0,11.74,81.09,0.09,0.07,0.06,1.8,
0.333,0.333,0.707,17.0,100000.0,2143.0,11.74,81.19,0.09,0.07,0.06,1.8,
0.333,0.333,0.71,22.0,100000.0,2151.0,11.77,81.3,0.09,0.07,0.06,1.8,
0.333,0.333,0.712,19.0,100000.0,2158.0,11.79,81.4,0.09,0.07,0.06,1.8,
0.333,0.333,0.715,27.0,100000.0,2162.0,11.79,81.51,0.09,0.07,0.06,1.8,
0.333,0.333,0.717,18.0,100000.0,2142.0,11.82,81.62,0.09,0.07,0.06,1.8,
0.333,0.333,0.72,25.0,100000.0,2152.0,11.82,81.73,0.09,0.07,0.06,1.8,
0.333,0.333,0.722,24.0,100000.0,2151.0,11.85,81.83,0.09,0.07,0.06,1.8,
0.333,0.333,0.725,33.0,100000.0,2156.0,11.87,81.93,0.09,0.07,0.06,1.8,
0.333,0.333,0.727,20.0,100000.0,2151.0,11.87,82.05,0.09,0.07,0.06,1.8,
0.333,0.333,0.73,35.0,100000.0,2133.0,11.9,82.15,0.09,0.07,0.06,1.8,
0.333,0.333,0.733,39.0,100000.0,2149.0,11.92,82.25,0.09,0.06,0.06,1.8,
0.333,0.333,0.735,24.0,100000.0,2149.0,11.92,82.36,0.09,0.06,0.06,1.8,
0.333,0.333,0.738,35.0,100000.0,2155.0,11.95,82.46,0.09,0.06,0.06,1.8,
0.333,0.333,0.74,33.0,100000.0,2145.0,11.97,82.57,0.09,0.06,0.06,1.8,
0.333,0.333,0.743,33.0,100000.0,2157.0,11.99,82.67,0.09,0.07,0.06,1.8,
0.333,0.333,0.745,33.0,100000.0,2151.0,11.99,82.77,0.09,0.07,0.06,1.8,
0.333,0.333,0.748,38.0,100000.0,2146.0,12.02,82.88,0.09,0.07,0.06,1.8,
0.333,0.333,0.75,28.0,100000.0,2157.0,12.04,82.98,0.09,0.07,0.06,1.8,
0.333,0.333,0.752,42.0,100000.0,2145.0,12.04,83.08,0.09,0.07,0.06,1.8,
0.333,0.333,0.755,29.0,100000.0,2151.0,12.07,83.18,0.09,0.07,0.06,1.8,
0.333,0.333,0.757,30.0,100000.0,2152.0,12.09,83.29,0.09,0.07,0.06,1.8,
0.333,0.333,0.76,31.0,100000.0,2154.0,12.09,83.39,0.09,0.07,0.06,1.8,
0.333,0.333,0.762,33.0,100000.0,2147.0,12.12,83.49,0.09,0.07,0.06,1.8,
0.333,0.333,0.765,28.0,100000.0,2153.0,12.14,83.59,0.09,0.07,0.06,1.8,
0.333,0.333,0.767,26.0,100000.0,2152.0,12.16,83.69,0.09,0.07,0.06,1.8,
0.333,0.333,0.77,37.0,100000.0,2157.0,12.16,83.79,0.09,0.07,0.06,1.8,
0.333,0.333,0.773,28.0,100000.0,2150.0,12.19,83.89,0.09,0.07,0.06,1.8,
0.333,0.333,0.775,34.0,100000.0,2146.0,12.21,83.99,0.09,0.07,0.06,1.8,
0.333,0.333,0.778,28.0,100000.0,2161.0,12.21,84.09,0.09,0.06,0.06,1.8,
0.333,0.333,0.78,27.0,100000.0,2150.0,12.24,84.19,0.09,0.06,0.06,1.8,
0.333,0.333,0.783,22.0,100000.0,2152.0,12.26,84.29,0.09,0.06,0.06,1.8,
0.333,0.333,0.785,20.0,100000.0,2152.0,12.28,84.39,0.07,0.06,0.06,1.8,
0.333,0.333,0.788,35.0,100000.0,2165.0,12.28,84.49,0.07,0.06,0.06,1.8,
0.333,0.333,0.79,22.0,100000.0,2149.0,12.31,84.59,0.07,0.06,0.06,1.8,
