       283    400000      8514   174.01     0.60     0.00
       286    400000      8562   174.06     0.60     0.00
       278    400000      8548   174.12     0.60     0.00
       261    400000      8506   174.18     0.60     0.00
       274    400000      8515   174.23     0.60     0.00
       254    400000      8524   174.29     0.60     0.00
       282    400000      8554   174.35     0.60     0.00
       282    400000      8535   174.40     0.60     0.00
       271    400000      8527   174.46     0.60     0.00
       269    400000      8517   174.53     0.60     0.00
       288    400000      8544   174.58     0.60     0.00
       264    400000      8522   174.63     0.60     0.00
       290    400000      8513   174.69     0.60     0.00
       275    400000      8582   174.74     0.60     0.00
       302    400000      8525   174.80     0.60     0.00
       282    400000      8549   174.86     0.60     0.00
       315    400000      8505   174.91     0.60     0.00
       285    400000      8527   174.98     0.60     0.00
       294    400000      8528   175.03     0.60     0.00
       328    400000      8509   175.08     0.60     0.00
       313    400000      8512   175.14     0.60     0.00
       278    400000      8548   175.20     0.60     0.00
       286    400000      8508   175.25     0.60     0.00
       232    400000      8506   175.32     0.60     0.00
       251    400000      8512   175.37     0.60     0.00
       281    400000      8554   175.42     0.60     0.00
       295    400000      8518   175.48     0.60     0.00
       293    400000      8512   175.54     0.60     0.00
       283    400000      8502   175.59     0.60     0.00
       266    400000      8537   175.65     0.60     0.00
       275    400000      8530   175.71     0.60     0.00
       268    400000      8544   175.76     0.60     0.00
       290    400000      8541   175.82     0.60     0.00
       267    400000      8537   175.89     0.60     0.00
       254    400000      8513   175.94     0.60     0.00
