       112    400000      9300   101.21     0.60     1.80
        93    400000      9343   101.28     0.60     1.80
       109    400000      9314   101.36     0.60     1.80
       123    400000      9356   101.43     0.60     1.80
       107    400000      9300   101.50     0.60     1.80
       108    400000      9320   101.57     0.60     1.80
       122    400000      9354   101.64     0.60     1.80
       128    400000      9339   101.72     0.60     1.80
       101    400000      9335   101.79     0.60     1.80
       114    400000      9303   101.86     0.60     1.80
       136    400000      9331   101.93     0.60     1.80
       144    400000      9336   102.00     0.60     1.80
       155    400000      9320   102.08     0.60     1.80
       218    400000      9350   102.15     0.60     1.80
       285    400000      9363   102.22     0.60     1.80
       283    400000      9358   102.29     0.60     1.80
       240    400000      9322   102.37     0.60     1.80
       224    400000      9312   102.44     0.60     1.80
       178    400000      9304   102.51     0.60     1.80
       143    400000      9303   102.58     0.60     1.80
       134    400000      9333   102.65     0.60     1.80
       119    400000      9299   102.73     0.60     1.80
       129    400000      9332   102.80     0.60     1.80
       145    400000      9311   102.87     0.60     1.80
       157    400000      9310   102.94     0.60     1.80
       160    400000      9321   103.01     0.60     1.80
       187    400000      9345   103.09     0.60     1.80
       205    400000      9306   103.16     0.60     1.80
       193    400000      9305   103.23     0.60     1.80
       200    400000      9295   103.30     0.60     1.80
       177    400000      9305   103.37     0.60     1.80
