        86    400000      8468   -42.28     0.60     3.80
        83    400000      8476   -42.22     0.60     3.80
        90    400000      8479   -42.16     0.60     3.80
        98    400000      8487   -42.11     0.60     3.80
        92    400000      8479   -42.05     0.60     3.80
        87    400000      8494   -42.00     0.60     3.80
        68    400000      8481   -41.93     0.60     3.80
        72    400000      8490   -41.89     0.60     3.80
        98    400000      8434   -41.84     0.60     3.80
        84    400000      8484   -41.77     0.60     3.80
        89    400000      8461   -41.73     0.60     3.80
        87    400000      8479   -41.67     0.60     3.80
        96    400000      8489   -41.62     0.60     3.80
        96    400000      8464   -41.57     0.60     3.80
       113    400000      8490   -41.50     0.60     3.80
       119    400000      8504   -41.46     0.60     3.80
       126    400000      8463   -41.39     0.60     3.80
       134    400000      8493   -41.35     0.60     3.80
       123    400000      8478   -41.29     0.60     3.80
       102    400000      8505   -41.24     0.60     3.80
       119    400000      8477   -41.19     0.60     3.80
       118    400000      8493   -41.13     0.60     3.80
        89    400000      8494   -41.08     0.60     3.80
        90    400000      8489   -41.02     0.60     3.80
        85    400000      8496   -40.97     0.60     3.80
        80    400000      8476   -40.91     0.60     3.80
        90    400000      8478   -40.86     0.60     3.80
        89    400000      8477   -40.81     0.60     3.80
        82    400000      8502   -40.75     0.60     3.80
        88    400000      8484   -40.70     0.60     3.80
        86    400000      8483   -40.64     0.60     3.80
        81    400000      8501   -40.59     0.60     3.80
        76    400000      8497   -40.54     0.60     3.80
        97    400000      8465   -40.48     0.60     3.80
        81    400000      8477   -40.43     0.60     3.80
