   0.333   0.333   0.000        41    100000      2261     9.21   136.20     0.07     0.90     0.90     4.80
   0.333   0.333   0.002        56    100000      2248     9.21   136.03     0.07     0.90     0.90     4.80
   0.333   0.333   0.005        43    100000      2253     9.21   135.87     0.07     0.90     0.90     4.80
   0.333   0.333   0.007        46    100000      2248     9.21   135.70     0.07     0.90     0.90     4.80
   0.333   0.333   0.010        44    100000      2257     9.21   135.54     0.07     0.90     0.90     4.80
   0.333   0.333   0.012        34    100000      2237     9.21   135.38     0.07     0.89     0.90     4.80
   0.333   0.333   0.015        40    100000      2255     9.21   135.21     0.07     0.89     0.90     4.80
   0.333   0.333   0.018        41    100000      2260     9.21   135.05     0.07     0.90     0.90     4.80
   0.333   0.333   0.020        33    100000      2258     9.21   134.89     0.07     0.90     0.90     4.80
   0.333   0.333   0.022        42    100000      2247     9.22   134.72     0.07     0.90     0.90     4.80
   0.333   0.333   0.025        43    100000      2243     9.22   134.56     0.07     0.89     0.90     4.80
   0.333   0.333   0.027        37    100000      2244     9.22   134.40     0.07     0.89     0.90     4.80
   0.333   0.333   0.030        46    100000      2246     9.22   134.24     0.07     0.90     0.90     4.80
   0.333   0.333   0.032        41    100000      2251     9.22   134.07     0.07     0.90     0.90     4.80
   0.333   0.333   0.035        47    100000      2257     9.22   133.91     0.07     0.90     0.90     4.80
   0.333   0.333   0.037        39    100000      2235     9.22   133.75     0.07     0.90     0.90     4.80
   0.333   0.333   0.040        46    100000      2236     9.22   133.59     0.07     0.90     0.90     4.80
   0.333   0.333   0.043        44    100000      2247     9.22   133.42     0.07     0.90     0.90     4.80
   0.333   0.333   0.045        40    100000      2251     9.22   133.26     0.07     0.90     0.90     4.80
   0.333   0.333   0.047        47    100000      2248     9.24   133.10     0.07     0.90     0.90     4.80
   0.333   0.333   0.050        54    100000      2247     9.24   132.94     0.07     0.90     0.90     4.80
   0.333   0.333   0.052        43    100000      2262     9.24   132.78     0.07     0.90     0.90     4.80
   0.333   0.333   0.055        49    100000      2253     9.24   132.61     0.07     0.90     0.90     4.80
   0.333   0.333   0.057        48    100000      2240     9.24   132.45     0.07     0.90     0.90     4.80
   0.333   0.333   0.060        44    100000      2250     9.24   132.29     0.07     0.90     0.90     4.80
