        62    400000      8526   -56.79     0.60     0.00
        72    400000      8512   -56.73     0.60     0.00
        88    400000      8548   -56.67     0.60     0.00
        82    400000      8540   -56.62     0.60     0.00
        70    400000      8527   -56.55     0.60     0.00
        62    400000      8542   -56.51     0.60     0.00
        80    400000      8515   -56.45     0.60     0.00
        87    400000      8532   -56.40     0.60     0.00
        78    400000      8546   -56.34     0.60     0.00
        78    400000      8518   -56.28     0.60     0.00
        97    400000      8527   -56.23     0.60     0.00
        90    400000      8540   -56.17     0.60     0.00
        93    400000      8547   -56.12     0.60     0.00
       131    400000      8524   -56.05     0.60     0.00
       132    400000      8498   -56.01     0.60     0.00
       168    400000      8550   -55.95     0.60     0.00
       147    400000      8530   -55.90     0.60     0.00
       143    400000      8504   -55.84     0.60     0.00
       117    400000      8522   -55.79     0.60     0.00
       142    400000      8510   -55.73     0.60     0.00
       113    400000      8521   -55.68     0.60     0.00
        96    400000      8520   -55.62     0.60     0.00
       102    400000      8544   -55.55     0.60     0.00
        67    400000      8508   -55.51     0.60     0.00
        73    400000      8524   -55.45     0.60     0.00
        79    400000      8529   -55.40     0.60     0.00
        80    400000      8526   -55.34     0.60     0.00
        79    400000      8509   -55.29     0.60     0.00
        56    400000      8501   -55.23     0.60     0.00
        75    400000      8557   -55.18     0.60     0.00
        71    400000      8510   -55.12     0.60     0.00
        67    400000      8505   -55.07     0.60     0.00
        76    400000      8517   -55.01     0.60     0.00
        72    400000      8510   -54.96     0.60     0.00
        61    400000      8529   -54.89     0.60     0.00
