       669    400000      9297   137.48     0.60     1.80
       641    400000      9299   137.54     0.60     1.80
       670    400000      9273   137.61     0.60     1.80
       651    400000      9282   137.67     0.60     1.80
       665    400000      9304   137.74     0.60     1.80
       629    400000      9299   137.81     0.60     1.80
       640    400000      9304   137.87     0.60     1.80
       635    400000      9291   137.94     0.60     1.80
       647    400000      9291   138.00     0.60     1.80
       655    400000      9308   138.07     0.60     1.80
       634    400000      9302   138.13     0.60     1.80
       661    400000      9303   138.20     0.60     1.80
       650    400000      9271   138.27     0.60     1.80
       740    400000      9307   138.33     0.60     1.80
       681    400000      9267   138.40     0.60     1.80
       701    400000      9287   138.46     0.60     1.80
       782    400000      9294   138.53     0.60     1.80
       784    400000      9271   138.60     0.60     1.80
       729    400000      9270   138.66     0.60     1.80
       716    400000      9306   138.73     0.60     1.80
       720    400000      9265   138.79     0.60     1.80
       611    400000      9271   138.86     0.60     1.80
       610    400000      9261   138.92     0.60     1.80
       662    400000      9312   138.99     0.60     1.80
       622    400000      9328   139.06     0.60     1.80
       618    400000      9303   139.12     0.60     1.80
       654    400000      9292   139.19     0.60     1.80
       590    400000      9314   139.25     0.60     1.80
       581    400000      9317   139.32     0.60     1.80
       599    400000      9301   139.39     0.60     1.80
       637    400000      9326   139.45     0.60     1.80
