       127    400000      8967    78.91     0.04     0.00
       151    400000      8938    78.98     0.04     0.00
       128    400000      8986    79.05     0.04     0.00
       130    400000      9015    79.12     0.04     0.00
       130    400000      8988    79.19     0.04     0.00
       148    400000      8986    79.26     0.04     0.00
       126    400000      8962    79.33     0.04     0.00
       117    400000      8981    79.40     0.04     0.00
       158    400000      8950    79.47     0.04     0.00
       141    400000      8986    79.54     0.04     0.00
       145    400000      8953    79.61     0.04     0.00
       134    400000      8984    79.68     0.04     0.00
       123    400000      8944    79.75     0.04     0.00
       156    400000      8968    79.82     0.04     0.00
       134    400000      9013    79.89     0.04     0.00
       143    400000      8933    79.96     0.04     0.00
       161    400000      8993    80.03     0.04     0.00
       157    400000      8962    80.10     0.04     0.00
       156    400000      8985    80.17     0.04     0.00
       110    400000      8966    80.24     0.04     0.00
       150    400000      8966    80.31     0.04     0.00
       134    400000      8980    80.38     0.04     0.00
       139    400000      9011    80.45     0.04     0.00
       110    400000      8994    80.52     0.04     0.00
       112    400000      8972    80.59     0.04     0.00
       137    400000      8968    80.66     0.04     0.00
       141    400000      8952    80.73     0.04     0.00
       132    400000      8960    80.80     0.04     0.00
       138    400000      9011    80.87     0.04     0.00
       143    400000      8978    80.94     0.04     0.00
       146    400000      8950    81.01     0.04     0.00
