        33    100000      2108    84.72     0.60     0.60
        26    100000      2122    84.81     0.60     0.60
        30    100000      2115    84.90     0.60     0.60
        40    100000      2117    84.97     0.60     0.60
        36    100000      2130    85.05     0.60     0.60
        40    100000      2102    85.13     0.60     0.60
        65    100000      2110    85.21     0.60     0.60
        74    100000      2103    85.30     0.60     0.60
        92    100000      2120    85.37     0.60     0.60
       130    100000      2116    85.46     0.60     0.60
       175    100000      2113    85.55     0.60     0.60
       171    100000      2117    85.62     0.60     0.60
       226    100000      2117    85.71     0.60     0.60
       195    100000      2118    85.78     0.60     0.60
       224    100000      2120    85.86     0.60     0.60
       212    100000      2121    85.94     0.60     0.60
       214    100000      2109    86.02     0.60     0.60
       168    100000      2120    86.10     0.60     0.60
       138    100000      2110    86.19     0.60     0.60
        93    100000      2127    86.26     0.60     0.60
        83    100000      2134    86.34     0.60     0.60
        64    100000      2113    86.42     0.60     0.60
        47    100000      2120    86.51     0.60     0.60
        38    100000      2119    86.59     0.60     0.60
        39    100000      2107    86.68     0.60     0.60
        35    100000      2111    86.76     0.60     0.60
        28    100000      2108    86.84     0.60     0.60
        21    100000      2105    86.91     0.60     0.60
        23    100000      2104    86.99     0.60     0.60
        31    100000      2126    87.07     0.60     0.60
        26    100000      2123    87.16     0.60     0.60
        31    100000      2102    87.23     0.60     0.60
        37    100000      2104    87.31     0.60     0.60
        22    100000      2110    87.39     0.60     0.60
        30    100000      2104    87.47     0.60     0.60
