        23    100000      2147    77.97     0.05     1.00
        24    100000      2143    78.06     0.05     1.00
        32    100000      2147    78.14     0.05     1.00
        27    100000      2142    78.23     0.05     1.00
        28    100000      2152    78.31     0.05     1.00
        21    100000      2155    78.39     0.05     1.00
        38    100000      2148    78.47     0.05     1.00
        23    100000      2152    78.55     0.05     1.00
        32    100000      2143    78.64     0.05     1.00
        28    100000      2127    78.72     0.05     1.00
        24    100000      2142    78.80     0.05     1.00
        26    100000      2152    78.88     0.05     1.00
        22    100000      2151    78.97     0.05     1.00
        25    100000      2145    79.05     0.05     1.00
        22    100000      2130    79.13     0.05     1.00
        27    100000      2143    79.21     0.05     1.00
        13    100000      2152    79.29     0.05     1.00
        19    100000      2132    79.38     0.05     1.00
        16    100000      2149    79.46     0.05     1.00
        31    100000      2134    79.54     0.05     1.00
        27    100000      2135    79.62     0.05     1.00
        26    100000      2146    79.71     0.05     1.00
        33    100000      2129    79.79     0.05     1.00
        35    100000      2135    79.88     0.05     1.00
        25    100000      2147    79.95     0.05     1.00
        17    100000      2147    80.03     0.05     1.00
        15    100000      2139    80.12     0.05     1.00
        21    100000      2142    80.20     0.05     1.00
        24    100000      2141    80.28     0.05     1.00
        25    100000      2149    80.36     0.05     1.00
        29    100000      2131    80.45     0.05     1.00
        20    100000      2136    80.53     0.05     1.00
        26    100000      2145    80.61     0.05     1.00
        34    100000      2131    80.69     0.05     1.00
        28    100000      2132    80.77     0.05     1.00
