        29    100000      2241   -45.44     0.05     4.40
        35    100000      2252   -45.37     0.05     4.40
        22    100000      2251   -45.29     0.05     4.40
        30    100000      2234   -45.22     0.05     4.40
        27    100000      2244   -45.14     0.05     4.40
        43    100000      2253   -45.07     0.05     4.40
        77    100000      2256   -45.00     0.05     4.40
       315    100000      2244   -44.92     0.05     4.40
       660    100000      2240   -44.85     0.05     4.40
      1385    100000      2240   -44.77     0.05     4.40
      1883    100000      2240   -44.70     0.05     4.40
      2913    100000      2256   -44.62     0.05     4.40
      3633    100000      2239   -44.55     0.05     4.40
      4033    100000      2259   -44.47     0.05     4.40
      3172    100000      2245   -44.40     0.05     4.40
      2169    100000      2248   -44.33     0.05     4.40
      1368    100000      2244   -44.25     0.05     4.40
       710    100000      2259   -44.18     0.05     4.40
       280    100000      2242   -44.10     0.05     4.40
       142    100000      2255   -44.03     0.05     4.40
        95    100000      2246   -43.95     0.05     4.40
        68    100000      2245   -43.88     0.05     4.40
        58    100000      2235   -43.80     0.05     4.40
        30    100000      2234   -43.73     0.05     4.40
        26    100000      2247   -43.66     0.05     4.40
        31    100000      2254   -43.58     0.05     4.40
        16    100000      2254   -43.51     0.05     4.40
        33    100000      2226   -43.43     0.05     4.40
        32    100000      2238   -43.36     0.05     4.40
        44    100000      2243   -43.28     0.05     4.40
        31    100000      2241   -43.21     0.05     4.40
