       116    400000      8488    48.73     0.59     1.20
       133    400000      8489    48.80     0.59     1.20
       114    400000      8490    48.85     0.59     1.20
       130    400000      8517    48.91     0.59     1.20
       138    400000      8503    48.96     0.59     1.20
       165    400000      8497    49.02     0.59     1.20
       186    400000      8509    49.08     0.59     1.20
       215    400000      8486    49.14     0.59     1.20
       268    400000      8487    49.21     0.59     1.20
       259    400000      8502    49.26     0.59     1.20
       238    400000      8490    49.32     0.59     1.20
       206    400000      8525    49.38     0.59     1.20
       194    400000      8511    49.44     0.59     1.20
       166    400000      8499    49.49     0.59     1.20
       153    400000      8494    49.55     0.59     1.20
       165    400000      8496    49.61     0.59     1.20
       158    400000      8499    49.67     0.59     1.20
       151    400000      8511    49.73     0.59     1.20
       147    400000      8490    49.79     0.59     1.20
       133    400000      8501    49.85     0.59     1.20
       137    400000      8486    49.91     0.59     1.20
       156    400000      8520    49.97     0.59     1.20
       146    400000      8495    50.02     0.59     1.20
       152    400000      8495    50.08     0.59     1.20
       138    400000      8498    50.14     0.59     1.20
       159    400000      8505    50.21     0.59     1.20
       157    400000      8495    50.26     0.59     1.20
       153    400000      8489    50.32     0.59     1.20
       176    400000      8493    50.38     0.59     1.20
       191    400000      8513    50.44     0.59     1.20
       245    400000      8521    50.51     0.59     1.20
       231    400000      8506    50.56     0.59     1.20
       245    400000      8457    50.61     0.59     1.20
       222    400000      8502    50.67     0.59     1.20
       170    400000      8505    50.73     0.59     1.20
