       414    100000      2325   -75.63     0.60     4.40
       420    100000      2340   -75.57     0.60     4.40
       401    100000      2320   -75.51     0.60     4.40
       413    100000      2322   -75.45     0.60     4.40
       413    100000      2323   -75.38     0.60     4.40
       423    100000      2310   -75.32     0.60     4.40
       418    100000      2310   -75.26     0.60     4.40
       435    100000      2320   -75.20     0.60     4.40
       647    100000      2323   -75.14     0.60     4.40
      1075    100000      2324   -75.08     0.60     4.40
      1512    100000      2325   -75.02     0.60     4.40
      2029    100000      2323   -74.96     0.60     4.40
      2680    100000      2317   -74.90     0.60     4.40
      3395    100000      2332   -74.84     0.60     4.40
      4121    100000      2324   -74.78     0.60     4.40
      4778    100000      2312   -74.72     0.60     4.40
      4905    100000      2318   -74.66     0.60     4.40
      4704    100000      2329   -74.60     0.60     4.40
      3283    100000      2322   -74.53     0.60     4.40
      1972    100000      2334   -74.47     0.60     4.40
      1131    100000      2328   -74.41     0.60     4.40
       742    100000      2328   -74.35     0.60     4.40
       633    100000      2311   -74.29     0.60     4.40
       529    100000      2327   -74.23     0.60     4.40
       447    100000      2324   -74.17     0.60     4.40
       428    100000      2334   -74.11     0.60     4.40
       416    100000      2309   -74.05     0.60     4.40
       413    100000      2323   -73.99     0.60     4.40
       404    100000      2323   -73.93     0.60     4.40
       394    100000      2324   -73.87     0.60     4.40
       379    100000      2319   -73.81     0.60     4.40
