        23    100000      2305    84.52     0.60     3.00
        23    100000      2318    84.59     0.60     3.00
        17    100000      2329    84.66     0.60     3.00
        13    100000      2307    84.74     0.60     3.00
        22    100000      2322    84.81     0.60     3.00
        18    100000      2315    84.88     0.60     3.00
        17    100000      2323    84.95     0.60     3.00
        25    100000      2322    85.03     0.60     3.00
        22    100000      2320    85.10     0.60     3.00
        76    100000      2305    85.17     0.60     3.00
       312    100000      2326    85.25     0.60     3.00
       716    100000      2312    85.32     0.60     3.00
      1062    100000      2302    85.39     0.60     3.00
      1613    100000      2307    85.46     0.60     3.00
      2399    100000      2318    85.54     0.60     3.00
      2764    100000      2308    85.61     0.60     3.00
      2874    100000      2328    85.68     0.60     3.00
      2471    100000      2324    85.76     0.60     3.00
      1655    100000      2323    85.83     0.60     3.00
      1098    100000      2319    85.90     0.60     3.00
       694    100000      2317    85.98     0.60     3.00
       503    100000      2320    86.05     0.60     3.00
       193    100000      2333    86.12     0.60     3.00
       101    100000      2341    86.19     0.60     3.00
        63    100000      2328    86.27     0.60     3.00
        32    100000      2319    86.34     0.60     3.00
        29    100000      2309    86.41     0.60     3.00
        33    100000      2314    86.49     0.60     3.00
        23    100000      2321    86.56     0.60     3.00
        17    100000      2321    86.63     0.60     3.00
        20    100000      2311    86.70     0.60     3.00
