       101    400000      9306   -25.07     0.60     1.80
       105    400000      9298   -24.99     0.60     1.80
       111    400000      9258   -24.91     0.60     1.80
       119    400000      9300   -24.82     0.60     1.80
       132    400000      9274   -24.74     0.60     1.80
       118    400000      9285   -24.66     0.60     1.80
       115    400000      9288   -24.58     0.60     1.80
       111    400000      9269   -24.49     0.60     1.80
       108    400000      9321   -24.41     0.60     1.80
       132    400000      9296   -24.33     0.60     1.80
       142    400000      9266   -24.25     0.60     1.80
       172    400000      9287   -24.16     0.60     1.80
       193    400000      9300   -24.08     0.60     1.80
       215    400000      9302   -24.00     0.60     1.80
       303    400000      9316   -23.91     0.60     1.80
       270    400000      9308   -23.83     0.60     1.80
       267    400000      9271   -23.75     0.60     1.80
       250    400000      9311   -23.67     0.60     1.80
       198    400000      9301   -23.58     0.60     1.80
       133    400000      9316   -23.50     0.60     1.80
       153    400000      9310   -23.42     0.60     1.80
       118    400000      9314   -23.34     0.60     1.80
       132    400000      9289   -23.25     0.60     1.80
       117    400000      9279   -23.17     0.60     1.80
        99    400000      9283   -23.09     0.60     1.80
        97    400000      9288   -23.01     0.60     1.80
        96    400000      9278   -22.92     0.60     1.80
       102    400000      9279   -22.84     0.60     1.80
       125    400000      9291   -22.76     0.60     1.80
       116    400000      9315   -22.68     0.60     1.80
       120    400000      9293   -22.59     0.60     1.80
