        87    400000      8622  -159.05     0.05     0.00
        89    400000      8640  -159.01     0.05     0.00
        73    400000      8606  -158.95     0.05     0.00
        76    400000      8631  -158.90     0.05     0.00
        79    400000      8605  -158.84     0.05     0.00
        79    400000      8658  -158.78     0.05     0.00
        67    400000      8626  -158.74     0.05     0.00
        76    400000      8621  -158.68     0.05     0.00
        87    400000      8620  -158.63     0.05     0.00
        84    400000      8601  -158.58     0.05     0.00
       113    400000      8608  -158.52     0.05     0.00
        92    400000      8598  -158.47     0.05     0.00
       109    400000      8608  -158.41     0.05     0.00
       124    400000      8633  -158.36     0.05     0.00
       135    400000      8635  -158.31     0.05     0.00
       146    400000      8601  -158.25     0.05     0.00
       150    400000      8615  -158.20     0.05     0.00
       154    400000      8624  -158.15     0.05     0.00
       158    400000      8623  -158.09     0.05     0.00
       137    400000      8597  -158.04     0.05     0.00
       124    400000      8612  -157.98     0.05     0.00
       126    400000      8608  -157.93     0.05     0.00
       106    400000      8592  -157.88     0.05     0.00
        85    400000      8620  -157.82     0.05     0.00
        95    400000      8589  -157.77     0.05     0.00
        84    400000      8623  -157.72     0.05     0.00
        80    400000      8623  -157.66     0.05     0.00
        73    400000      8596  -157.61     0.05     0.00
        74    400000      8624  -157.55     0.05     0.00
        64    400000      8610  -157.50     0.05     0.00
        78    400000      8654  -157.45     0.05     0.00
        76    400000      8626  -157.39     0.05     0.00
        76    400000      8635  -157.34     0.05     0.00
        49    400000      8624  -157.29     0.05     0.00
        78    400000      8637  -157.23     0.05     0.00
