   0.333   0.333   0.500        20    100000      2132    10.52    71.38     0.11     0.06     0.06     3.40
   0.333   0.333   0.502        29    100000      2143    10.53    71.51     0.11     0.06     0.06     3.40
   0.333   0.333   0.505        19    100000      2157    10.55    71.63     0.11     0.05     0.06     3.40
   0.333   0.333   0.507        26    100000      2162    10.57    71.77     0.11     0.05     0.06     3.40
   0.333   0.333   0.510        18    100000      2134    10.57    71.89     0.11     0.05     0.06     3.40
   0.333   0.333   0.512        33    100000      2152    10.59    72.03     0.11     0.05     0.06     3.40
   0.333   0.333   0.515        16    100000      2147    10.61    72.15     0.11     0.05     0.06     3.40
   0.333   0.333   0.517        26    100000      2160    10.61    72.28     0.11     0.05     0.06     3.40
   0.333   0.333   0.520        26    100000      2163    10.63    72.41     0.11     0.05     0.06     3.40
   0.333   0.333   0.522        35    100000      2148    10.65    72.54     0.11     0.05     0.06     3.40
   0.333   0.333   0.525        28    100000      2149    10.65    72.66     0.11     0.05     0.06     3.40
   0.333   0.333   0.527        24    100000      2148    10.67    72.79     0.11     0.05     0.06     3.40
   0.333   0.333   0.530        26    100000      2147    10.69    72.92     0.11     0.06     0.06     3.40
   0.333   0.333   0.533        25    100000      2151    10.69    73.04     0.11     0.06     0.06     3.40
   0.333   0.333   0.535        29    100000      2162    10.71    73.17     0.11     0.06     0.06     3.40
   0.333   0.333   0.538        31    100000      2154    10.73    73.29     0.11     0.06     0.06     3.40
   0.333   0.333   0.540        24    100000      2144    10.73    73.41     0.11     0.06     0.06     3.40
   0.333   0.333   0.543        22    100000      2162    10.75    73.54     0.11     0.06     0.06     3.40
   0.333   0.333   0.545        29    100000      2154    10.77    73.66     0.11     0.06     0.06     3.40
   0.333   0.333   0.548        22    100000      2147    10.77    73.79     0.11     0.06     0.06     3.40
   0.333   0.333   0.550        28    100000      2159    10.80    73.91     0.11     0.06     0.06     3.40
   0.333   0.333   0.553        31    100000      2155    10.80    74.04     0.11     0.06     0.06     3.40
   0.333   0.333   0.555        19    100000      2150    10.82    74.16     0.11     0.06     0.06     3.40
   0.333   0.333   0.558        28    100000      2147    10.84    74.29     0.09     0.06     0.06     3.40
   0.333   0.333   0.560        23    100000      2133    10.84    74.41     0.09     0.06     0.06     3.40
   0.333   0.333   0.562        33    100000      2166    10.87    74.54     0.09     0.06     0.06     3.40
   0.333   0.333   0.565        22    100000      2145    10.87    74.66     0.09     0.06     0.06     3.40
   0.333   0.333   0.567        28    100000      2154    10.89    74.78     0.09     0.06     0.06     3.40
   0.333   0.333   0.570        21    100000      2136    10.91    74.90     0.09     0.06     0.06     3.40
   0.333   0.333   0.572        23    100000      2149    10.91    75.02     0.09     0.06     0.06     3.40
   0.333   0.333   0.575        22    100000      2149    10.94    75.15     0.09     0.06     0.06     3.40
   0.333   0.333   0.577        22    100000      2155    10.94    75.27     0.09     0.06     0.06     3.40
   0.333   0.333   0.580        27    100000      2139    10.96    75.39     0.09     0.06     0.06     3.40
   0.333   0.333   0.582        31    100000      2147    10.97    75.51     0.09     0.06     0.06     3.40
   0.333   0.333   0.585        28    100000      2146    10.99    75.63     0.09     0.06     0.06     3.40
   0.333   0.333   0.587        19    100000      2149    11.01    75.75     0.09     0.06     0.06     3.40
   0.333   0.333   0.590        34    100000      2168    11.01    75.87     0.09     0.06     0.06     3.40
   0.333   0.333   0.592        24    100000      2145    11.04    75.99     0.09     0.06     0.06     3.40
   0.333   0.333   0.595        21    100000      2154    11.04    76.11     0.09     0.06     0.06     3.40
   0.333   0.333   0.597        31    100000      2149    11.07    76.23     0.09     0.06     0.06     3.40
   0.333   0.333   0.600        26    100000      2139    11.07    76.35     0.09     0.06     0.06     3.40
   0.333   0.333   0.603        25    100000      2149    11.10    76.46     0.09     0.06     0.06     3.40
   0.333   0.333   0.605        37    100000      2151    11.10    76.58     0.09     0.06     0.06     3.40
   0.333   0.333   0.608        29    100000      2162    11.13    76.70     0.09     0.06     0.06     3.40
   0.333   0.333   0.610        42    100000      2155    11.13    76.82     0.09     0.06     0.06     3.40
   0.333   0.333   0.613        26    100000      2149    11.16    76.93     0.09     0.06     0.06     3.40
   0.333   0.333   0.615        34    100000      2137    11.16    77.05     0.09     0.06     0.06     3.40
   0.333   0.333   0.618        32    100000      2150    11.19    77.17     0.09     0.06     0.06     3.40
   0.333   0.333   0.620        39    100000      2140    11.19    77.28     0.09     0.06     0.06     3.40
   0.333   0.333   0.623        33    100000      2154    11.22    77.40     0.09     0.06     0.06     3.40
