        51    100000      2145   152.51     0.05     2.20
        45    100000      2133   152.56     0.05     2.20
        44    100000      2155   152.62     0.05     2.20
        50    100000      2158   152.67     0.05     2.20
        44    100000      2143   152.73     0.05     2.20
        53    100000      2151   152.78     0.05     2.20
        42    100000      2163   152.84     0.05     2.20
        50    100000      2149   152.89     0.05     2.20
        57    100000      2149   152.95     0.05     2.20
        99    100000      2134   153.00     0.05     2.20
       192    100000      2150   153.05     0.05     2.20
       345    100000      2142   153.11     0.05     2.20
       483    100000      2164   153.16     0.05     2.20
       768    100000      2138   153.22     0.05     2.20
       869    100000      2143   153.27     0.05     2.20
      1104    100000      2146   153.33     0.05     2.20
      1256    100000      2170   153.38     0.05     2.20
      1432    100000      2148   153.44     0.05     2.20
      1575    100000      2162   153.49     0.05     2.20
      1396    100000      2156   153.56     0.05     2.20
      1073    100000      2125   153.60     0.05     2.20
       747    100000      2139   153.65     0.05     2.20
       391    100000      2160   153.71     0.05     2.20
       191    100000      2156   153.76     0.05     2.20
       119    100000      2148   153.82     0.05     2.20
        95    100000      2158   153.88     0.05     2.20
        55    100000      2151   153.93     0.05     2.20
        55    100000      2151   153.98     0.05     2.20
        56    100000      2159   154.04     0.05     2.20
        45    100000      2153   154.09     0.05     2.20
        35    100000      2145   154.14     0.05     2.20
        36    100000      2157   154.20     0.05     2.20
        34    100000      2135   154.25     0.05     2.20
        36    100000      2142   154.31     0.05     2.20
        28    100000      2142   154.36     0.05     2.20
