   0.333   0.333   0.500        25    100000      2132    10.52    71.38     0.11     0.60     0.60     0.60
   0.333   0.333   0.502        17    100000      2138    10.54    71.51     0.11     0.60     0.60     0.60
   0.333   0.333   0.505        17    100000      2137    10.54    71.64     0.11     0.60     0.60     0.60
   0.333   0.333   0.507        23    100000      2131    10.57    71.77     0.11     0.60     0.60     0.60
   0.333   0.333   0.510        20    100000      2147    10.57    71.89     0.11     0.60     0.60     0.60
   0.333   0.333   0.512        27    100000      2151    10.59    72.03     0.11     0.60     0.60     0.60
   0.333   0.333   0.515        30    100000      2131    10.61    72.15     0.11     0.60     0.60     0.60
   0.333   0.333   0.517        19    100000      2136    10.61    72.28     0.11     0.60     0.60     0.60
   0.333   0.333   0.520        26    100000      2130    10.63    72.41     0.11     0.60     0.60     0.60
   0.333   0.333   0.522        22    100000      2137    10.65    72.54     0.11     0.60     0.60     0.60
   0.333   0.333   0.525        15    100000      2130    10.65    72.66     0.11     0.60     0.60     0.60
   0.333   0.333   0.527        18    100000      2132    10.67    72.79     0.11     0.60     0.60     0.60
   0.333   0.333   0.530        20    100000      2144    10.69    72.92     0.11     0.60     0.60     0.60
   0.333   0.333   0.533        25    100000      2129    10.69    73.04     0.11     0.60     0.60     0.60
   0.333   0.333   0.535        25    100000      2141    10.71    73.17     0.11     0.60     0.60     0.60
   0.333   0.333   0.538        32    100000      2147    10.73    73.29     0.11     0.60     0.60     0.60
   0.333   0.333   0.540        16    100000      2124    10.73    73.41     0.11     0.60     0.60     0.60
   0.333   0.333   0.543        25    100000      2132    10.75    73.55     0.11     0.60     0.60     0.60
   0.333   0.333   0.545        22    100000      2142    10.77    73.67     0.11     0.60     0.60     0.60
   0.333   0.333   0.548        25    100000      2138    10.77    73.79     0.11     0.60     0.60     0.60
   0.333   0.333   0.550        23    100000      2136    10.80    73.91     0.11     0.60     0.60     0.60
   0.333   0.333   0.553        20    100000      2147    10.80    74.03     0.11     0.60     0.60     0.60
   0.333   0.333   0.555        20    100000      2129    10.82    74.17     0.11     0.60     0.60     0.60
   0.333   0.333   0.558        23    100000      2128    10.84    74.29     0.09     0.60     0.60     0.60
   0.333   0.333   0.560        23    100000      2143    10.84    74.41     0.09     0.60     0.60     0.60
