       176    100000      2149    74.34     0.06     0.00
       173    100000      2168    74.42     0.06     0.00
       172    100000      2154    74.49     0.06     0.00
       197    100000      2162    74.57     0.06     0.00
       187    100000      2155    74.64     0.06     0.00
       145    100000      2171    74.72     0.06     0.00
       160    100000      2159    74.79     0.06     0.00
       178    100000      2163    74.88     0.06     0.00
       176    100000      2151    74.94     0.06     0.00
       222    100000      2152    75.01     0.06     0.00
       297    100000      2147    75.10     0.06     0.00
       492    100000      2159    75.16     0.06     0.00
       793    100000      2155    75.24     0.06     0.00
      1200    100000      2166    75.31     0.06     0.00
      1591    100000      2154    75.39     0.06     0.00
      2452    100000      2148    75.46     0.06     0.00
      3146    100000      2157    75.53     0.06     0.00
      3353    100000      2145    75.62     0.06     0.00
      3459    100000      2154    75.68     0.06     0.00
      3006    100000      2161    75.76     0.06     0.00
      2161    100000      2154    75.83     0.06     0.00
      1417    100000      2150    75.91     0.06     0.00
      1169    100000      2152    75.99     0.06     0.00
       855    100000      2144    76.06     0.06     0.00
       610    100000      2168    76.13     0.06     0.00
       382    100000      2150    76.20     0.06     0.00
       223    100000      2175    76.28     0.06     0.00
       191    100000      2150    76.35     0.06     0.00
       229    100000      2149    76.43     0.06     0.00
       207    100000      2144    76.50     0.06     0.00
       189    100000      2158    76.58     0.06     0.00
       181    100000      2156    76.65     0.06     0.00
       142    100000      2150    76.73     0.06     0.00
       164    100000      2167    76.80     0.06     0.00
       163    100000      2141    76.87     0.06     0.00
